accession_display,accession_id,accessionNumber,accessLevel,acronym_mv,broadcastDate,broadcastStation,callNumberBibliographic_mv,callNumberCollection_mv,callNumberItem,callNumberItemSuffix,callNumberReadingRoom,category,categoryContent_mv,categoryEntity_mv,categoryIndex_mv,categoryMedia_mv,categoryMedium_mv,categoryPublication_mv,categorySub,categorySubSub,child_display_mv,child_id_mv,classificationAuthor_display_mv,classificationAuthor_id_mv,classificationChain,classification_display_mv,classificationForm_display_mv,classificationForm_id_mv,classification_id_mv,classificationNewspaper_comment_mv,classificationNewspaper_text_mv,classificationOther_comment_mv,classificationOther_text_mv,classificationSubject_display_mv,classificationSubject_id_mv,classificationSubjectOther_mv,confidential,content,corporationAbout_comment_mv,corporationAbout_display_mv,corporationAbout_id_mv,corporationAbout_role_mv,corporationAbout_type_mv,corporationAt_display_mv,corporationAt_id_mv,corporationBy_comment_mv,corporationByConference_creator_mv,corporationByConference_display_mv,corporationByConference_id_mv,corporationByConference_role_mv,corporationBy_creator_mv,corporationBy_display_mv,corporationBy_id_mv,corporationBy_role_mv,corporationByTerritory_creator_mv,corporationByTerritory_display_mv,corporationByTerritory_id_mv,corporationByTerritory_role_mv,corporationBy_type_mv,corporation_display_mv,corporation_id_mv,corporationTo_comment_mv,corporationTo_display_mv,corporationTo_id_mv,corporationTo_type_mv,country_mv,dateActivityEnd,dateActivityStart,dateCataloged,dateLifespanComment_mv,dateLifespanEnd,dateLifespanStart,dateModified,dateNote_mv,dateOrigin,dateOriginComment_mv,dateOriginEnd,dateOriginStart,dateOtherComment_mv,dateOther_mv,dateRetention,department,description_text_mv,description_type_mv,digitalObject_display_mv,digitalObject_id_mv,dimension_comment_mv,dimension_depth_mv,dimension_diameter_mv,dimension_height_mv,dimension_width_mv,display,edition,editionNormalized,enveloped,extent,extentFormat,extentIllustrations_mv,extentSupplements,Feldbezeichnung,filePath,filterCollection_mv,gender,genre,genreOther_mv,genreSub,genreSubOther_mv,gnd_id_mv,gndRelation_comment_mv,gndRelation_id_mv,gndRelation_text_mv,gndRelation_type_mv,gnd_type_mv,headword_mv,holding_display_mv,holding_id_mv,host_display_mv,host_id_mv,id,identifier_id_mv,identifier_type_mv,index,inscription,inventory,inventoryMissing,inventoryNumber,isbn_mv,ismn_mv,issn_mv,item_display_mv,item_holding_display_mv,item_holding_id_mv,item_id_mv,itemization_extent_mv,itemization_status_mv,itemization_unit_mv,itemNumber,journalIssue_display_mv,journalIssue_id_mv,language_mv,languageOriginal_mv,library_display_mv,library_id_mv,locationBoxNumber,locationComment,locationFolderNumber,location_mv,manifestation_display,manifestation_id,manuscript_display_mv,manuscript_id_mv,material,mediaNumber,microform_mv,nameAlternative_comment_mv,nameAlternative_name_mv,nameAlternative_suffix_mv,nameAlternative_type_mv,nameFormerOrLater_display_mv,nameFormerOrLater_id_mv,nameOriginal_mv,nameTemporary_display_mv,nameTemporary_id_mv,notation,note,noteBibliography_mv,noteClassification,noteContent_mv,noteDimension,noteExplanatory_text_mv,noteExplanatory_type_mv,noteFootnote_text_mv,noteFootnote_type_mv,noteObjectType,noteOther_mv,noteProvenance_text_mv,noteProvenance_type_mv,noteRemark_text_mv,noteRemark_type_mv,noteRequirements_mv,object_display,object_id,occupation_mv,order_extent_mv,order_status_mv,order_unit_mv,parent_display_mv,parent_id_mv,parentIssueDate,parentIssueNumber,parentIssuePage,parentIssueVolume,parentIssueYear,parentIssueYearVolume,parentTitleOriginal_mv,parent_type_mv,parentVolume_mv,parentVolumeNormalized_mv,parentVolumeTotal,personAbout_comment_mv,personAbout_display_mv,personAbout_id_mv,personAbout_role_mv,personAt_display_mv,personAt_id_mv,personBy_comment_mv,personBy_creator_mv,personBy_display_mv,personBy_id_mv,personBy_role_mv,person_display_mv,person_id_mv,personTo_comment_mv,personTo_display_mv,personTo_id_mv,personTo_role_mv,photoNegativeNumber_mv,placeBirth,placeDeath,place_mv,predecessor_display_mv,predecessor_id_mv,provenance,publicationHistory,publisher_display_mv,publisher_id_mv,publisherOriginalLocation_mv,publisherOriginal_text_mv,publisherOriginal_type_mv,reference_text_mv,reference_type_mv,relation_display_mv,relation_id_mv,relation_type_mv,schemaVersion,scholarlyPublication_date_mv,scholarlyPublication_location_mv,scholarlyPublication_text_mv,scholarlyPublication_type_mv,seeAlso_display_mv,seeAlso_id_mv,sequence_mv,sortingKey,sortingKeySub,sortingTitleMain,sortingTitleOther,statusCataloging,statusEditing,statusItem,statusJournalReview,statusLoan,statusPreservation,storageArea,subject_display_mv,subject_id_mv,subjectLocation_comment_mv,subjectLocation_display_mv,subjectLocation_id_mv,subjectLocation_type_mv,subjectOther_mv,subject_type_mv,subseries,successor_display_mv,successor_id_mv,title,titleMain_category,titleMain_comment,titleMain_text,titleMain_type,titleOriginal,titleOther_category_mv,titleOther_comment_mv,titleOther_language_mv,titleOther_text_mv,titleOther_type_mv,titlePrefix,titleResponsability,titleResponsabilityFull,titleShort,titleSuffix,titleType,url,usageRestriction,usageRestrictionComment,usedFor_display_mv,usedFor_id_mv,useTerm_display_mv,useTerm_id_mv,vendor_id_mv,vendor_type_mv,virtualRecording,website_description_mv,website_url_mv,workAbout_display_mv,workAbout_id_mv,workCompilation_display_mv,workCompilation_id_mv,work_display_mv,work_id_mv
"",,201405439,,,,,,"G:Döblin\, Alfred (Teilbibliothek des Autors/Exil)",Döblin:II,Angeb. an Bd. 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-05-28,,,,2014-05-28,,,,,,,,,,,,,,,,,,,ohne Titel,,,,,,,,,,,,,,,,,,,,,,,"G:Döblin\, Alfred (Teilbibliothek des Autors) - [Geschlossener Bestand der Bibliothek\, Teilnachlass\, Autorenbibliothek]",BF00019097,,,AU00605273,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bibliotheksmagazin,[Werke] Friedrich Hebbels Werke. - 6. Demetrius. Dramatische Fragmente,AK01379210,,,,AU006052739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Döblin\, Alfred (1878-1957)",PE00006675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,Am Standort,,Am Standort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.dla-marbach.de/find/opac/id/AU00605273,benutzbar,,,,,,,,,,,,,,,,
"",,201405439,,,,,,"G:Döblin\, Alfred (Teilbibliothek des Autors/Exil)",Döblin:II,Angeb. an Bd. 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-05-28,,,,2014-05-28,,,,,,,,,,,,,,,,,,,ohne Titel,,,,,,,,,,,,,,,,,,,,,,,"G:Döblin\, Alfred (Teilbibliothek des Autors) - [Geschlossener Bestand der Bibliothek\, Teilnachlass\, Autorenbibliothek]",BF00019097,,,AU00605275,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bibliotheksmagazin,[Werke] Friedrich Hebbels Werke. - 7. Gedichte,AK01379212,,,,AU006052757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Döblin\, Alfred (1878-1957)",PE00006675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,Am Standort,,Am Standort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.dla-marbach.de/find/opac/id/AU00605275,benutzbar,,,,,,,,,,,,,,,,
"",,201405468,,,,,,"G:Döblin\, Alfred (Teilbibliothek des Autors/Exil)",Döblin:II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-06-02,,,,2014-06-02,,,,,,,,,,,,,,,,,,,ohne Titel,,,,,,,,,,,,,,,,,,,,,,,"G:Döblin\, Alfred (Teilbibliothek des Autors) - [Geschlossener Bestand der Bibliothek\, Teilnachlass\, Autorenbibliothek]",BF00019097,,,AU00605340,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bibliotheksmagazin,Fabulierbuch : Erzählungen - 1. - 5. Aufl.,AK00411354,,,,AU006053404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Döblin\, Alfred (1878-1957)",PE00006675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,Am Standort,,Am Standort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.dla-marbach.de/find/opac/id/AU00605340,benutzbar,,,,,,,,,,,,,,,,
"",,201405804,,,,,,"G:Döblin\, Alfred (Teilbibliothek des Autors/Exil)",Döblin:II,"Seidenstücker,Kar.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-06-12,,,,2014-06-12,,,,,,,,,,,,,,,,,,,ohne Titel,,,,,,,,,,,,,,,,,,,,,,,"G:Döblin\, Alfred (Teilbibliothek des Autors) - [Geschlossener Bestand der Bibliothek\, Teilnachlass\, Autorenbibliothek]",BF00019097,,,AU00606095,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bibliotheksmagazin,"P¯ali-Buddhismus in Übersetzungen : Texte aus dem buddhistischen P¯ali-Kanon und dem Kammav¯ava ; mit 1 Tab. - 2., verm. und verb. Aufl., 4. - 8. Tsd.",AK01380199,,,,AU006060955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Döblin\, Alfred (1878-1957)",PE00006675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,Am Standort,,Am Standort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.dla-marbach.de/find/opac/id/AU00606095,benutzbar,,,,,,,,,,,,,,,,
"",,201405479,,,,,,"G:Döblin\, Alfred (Teilbibliothek des Autors/Exil)",Döblin:II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-06-02,,,,2014-06-02,,,,,,,,,,,,,,,,,,,ohne Titel,,,,,,,,,,,,,,,,,,,,,,,"G:Döblin\, Alfred (Teilbibliothek des Autors) - [Geschlossener Bestand der Bibliothek\, Teilnachlass\, Autorenbibliothek]",BF00019097,,,AU00605356,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bibliotheksmagazin,Gesammelte Werke : [in 2 Reihen à 3 Bd.]. - 4 : Reihe 2. Lustspiele,AK01270445,,,,AU006053567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Döblin\, Alfred (1878-1957)",PE00006675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,Am Standort,,Am Standort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.dla-marbach.de/find/opac/id/AU00605356,benutzbar,,,,,,,,,,,,,,,,
"",,201405481,,,,,,"G:Döblin\, Alfred (Teilbibliothek des Autors/Exil)",Döblin:II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-06-02,,,,2014-06-02,,,,,,,,,,,,,,,,,,,ohne Titel,,,,,,,,,,,,,,,,,,,,,,,"G:Döblin\, Alfred (Teilbibliothek des Autors) - [Geschlossener Bestand der Bibliothek\, Teilnachlass\, Autorenbibliothek]",BF00019097,,,AU00605358,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bibliotheksmagazin,Gesammelte Werke : [in 2 Reihen à 3 Bd.]. - 6 : Reihe 2. Dramen : 2,AK01270449,,,,AU006053585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Döblin\, Alfred (1878-1957)",PE00006675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,Am Standort,,Am Standort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.dla-marbach.de/find/opac/id/AU00605358,benutzbar,,,,,,,,,,,,,,,,
"",,201405840,,,,,,"G:Döblin\, Alfred (Teilbibliothek des Autors/Exil)",Döblin:II,Angeb.: Bd. 12,,,,,,,,,,,,,,,,"Döblin\, Peter / Autogramm",,,SE00215529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-06-13,,,,2014-06-13,,,,,,,,,,,,,,,,,,,Mit handschriftl. Namenszug von Peter Döblin,,,,,,,,,,,,,,,,,,,,,,,"G:Döblin\, Alfred (Teilbibliothek des Autors) - [Geschlossener Bestand der Bibliothek\, Teilnachlass\, Autorenbibliothek]",BF00019097,,,AU00606118,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bibliotheksmagazin,Sämtliche dramatische Werke in zwölf Bänden. - 11.,AK01380235,,,,AU006061184,,,,,,,,,,,,Mit handschriftl. Namenszug von Peter Döblin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Döblin\, Alfred (1878-1957)",PE00006675,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,0.4,,,,,,,,,,,,,,Am Standort,,Am Standort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.dla-marbach.de/find/opac/id/AU00606118,benutzbar,,,,,,,,,,,,,,,,
"",,201405497,,,,,,"G:Döblin\, Alfred (Teilbibliothek des Autors/Exil)",Döblin:II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-06-02,,,,2014-06-02,,,,,,,,,,,,,,,,,,,ohne Titel,,,,,,,,,,,,,,,,,,,,,,,"G:Döblin\, Alfred (Teilbibliothek des Autors) - [Geschlossener Bestand der Bibliothek\, Teilnachlass\, Autorenbibliothek]",BF00019097,,,AU00605397,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bibliotheksmagazin,Sämtliche Werke : Volksausgabe in fünf Bänden. - 1.,AK01008234,,,,AU006053979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Döblin\, Alfred (1878-1957)",PE00006675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,Am Standort,,Am Standort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.dla-marbach.de/find/opac/id/AU00605397,benutzbar,,,,,,,,,,,,,,,,
"",,201405871,,,,,,"G:Döblin\, Alfred (Teilbibliothek des Autors/Exil)",Döblin:II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-06-13,,,,2014-06-13,,,,,,,,,,,,,,,,,,,ohne Titel,,,,,,,,,,,,,,,,,,,,,,,"G:Döblin\, Alfred (Teilbibliothek des Autors) - [Geschlossener Bestand der Bibliothek\, Teilnachlass\, Autorenbibliothek]",BF00019097,,,AU00606146,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bibliotheksmagazin,"Shakespeare in deutscher Sprache : neue Ausgabe in sechs Bänden. - 2. König Johann. König Richard II. König Heinrich IV, 1. Teil. König Heinrich IV, 2. Teil. König Heinrich V. König Heinrich VI, 1. Teil - Neue Ausg.",AK01380267,,,,AU006061460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Döblin\, Alfred (1878-1957)",PE00006675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,Am Standort,,Am Standort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.dla-marbach.de/find/opac/id/AU00606146,benutzbar,,,,,,,,,,,,,,,,
"",,201405499,,,,,,"G:Döblin\, Alfred (Teilbibliothek des Autors/Exil)",Döblin:II,,,,,,,,,,,,,,,,,"Döblin\, Alfred / Autogramm",,,SE00215446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-06-02,,,,2014-06-02,,,,,,,,,,,,,,,,,,,Mit handschriftl. Namenszug von Alfred Döblin,,,,,,,,,,,,,,,,,,,,,,,"G:Döblin\, Alfred (Teilbibliothek des Autors) - [Geschlossener Bestand der Bibliothek\, Teilnachlass\, Autorenbibliothek]",BF00019097,,,AU00605400,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bibliotheksmagazin,Sämtliche Werke : Volksausgabe in fünf Bänden. - 3.,AK01008237,,,,AU006054009,,,,,,,,,,,,Mit handschriftl. Namenszug von Alfred Döblin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Döblin\, Alfred (1878-1957)",PE00006675,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,0.4,,,,,,,,,,,,,,Am Standort,,Am Standort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.dla-marbach.de/find/opac/id/AU00605400,benutzbar,,,,,,,,,,,,,,,,
"",,201405503,,,,,,"G:Döblin\, Alfred (Teilbibliothek des Autors/Exil)",Döblin:II,,,,,,,,,,,,,,,,,"Döblin\, Alfred / Autogramm",,,SE00215446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-06-02,,,,2014-06-02,,,,,,,,,,,,,,,,,,,Mit handschriftl. Namenszug von Alfred Döblin,,,,,,,,,,,,,,,,,,,,,,,"G:Döblin\, Alfred (Teilbibliothek des Autors) - [Geschlossener Bestand der Bibliothek\, Teilnachlass\, Autorenbibliothek]",BF00019097,,,AU00605405,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bibliotheksmagazin,Sämtliche Werke : Volksausgabe in fünf Bänden. - 5.,AK01008242,,,,AU006054054,,,,,,,,,,,,Mit handschriftl. Namenszug von Alfred Döblin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Döblin\, Alfred (1878-1957)",PE00006675,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,0.4,,,,,,,,,,,,,,Am Standort,,Am Standort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.dla-marbach.de/find/opac/id/AU00605405,benutzbar,,,,,,,,,,,,,,,,
"",,201406128,,,,,,"G:Döblin\, Alfred (Teilbibliothek des Autors/Exil)",Döblin:II,,,,,,,,,,,,,,,,,"Minder\, Robert / Widmung: Autor / Autogramm,Döblin\, Alfred / Exemplar: Widmungsempfänger",,,"SE00215559,SE00215424",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-05-05,,,,2014-06-23,,,,,,,,,,,,,,,,,,,Mit handschriftl. Widmung von Robert Minder an Alfred Döblin,,,,,,,,,,,,,,,,,,,,,,,"G:Döblin\, Alfred (Teilbibliothek des Autors) - [Geschlossener Bestand der Bibliothek\, Teilnachlass\, Autorenbibliothek]",BF00019097,,,AU00603676,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bibliotheksmagazin,Alfred Döblin : [Sonderdruck],AK01019519,,,,AU006036762,,,,,,,,,,,,Mit handschriftl. Widmung von Robert Minder an Alfred Döblin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Döblin\, Alfred (1878-1957)",PE00006675,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,0.4,,,,,,,,,,,,,,Am Standort,,Am Standort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.dla-marbach.de/find/opac/id/AU00603676,benutzbar,,,,,,,,,,,,,,,,
"",,201405513,,,,,,"G:Döblin\, Alfred (Teilbibliothek des Autors/Exil)",Döblin:II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-06-02,,,,2014-06-02,,,,,,,,,,,,,,,,,,,ohne Titel,,,,,,,,,,,,,,,,,,,,,,,"G:Döblin\, Alfred (Teilbibliothek des Autors) - [Geschlossener Bestand der Bibliothek\, Teilnachlass\, Autorenbibliothek]",BF00019097,,,AU00605420,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bibliotheksmagazin,"Ulysses. - 1. - Vom Verf. geprüfte definitive dt. Ausg., [2. Ausg.]",AK01006393,,,,AU006054205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Döblin\, Alfred (1878-1957)",PE00006675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,Am Standort,,Am Standort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.dla-marbach.de/find/opac/id/AU00605420,benutzbar,,,,,,,,,,,,,,,,
"",,201405912,,,,,,"G:Döblin\, Alfred (Teilbibliothek des Autors/Exil)",Döblin:II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-06-13,,,,2014-06-13,,,,,,,,,,,,,,,,,,,ohne Titel,,,,,,,,,,,,,,,,,,,,,,,"G:Döblin\, Alfred (Teilbibliothek des Autors) - [Geschlossener Bestand der Bibliothek\, Teilnachlass\, Autorenbibliothek]",BF00019097,,,AU00606200,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bibliotheksmagazin,[Dramatische Werke] Shakespeares dramatische Werke. - 1. [Königsdramen],AK00216869,,,,AU006062000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Döblin\, Alfred (1878-1957)",PE00006675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,Am Standort,,Am Standort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.dla-marbach.de/find/opac/id/AU00606200,benutzbar,,,,,,,,,,,,,,,,
"",,201405523,,,,,,"G:Döblin\, Alfred (Teilbibliothek des Autors/Exil)",Döblin:II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-06-02,,,,2014-06-02,,,,,,,,,,,,,,,,,,,Seiten z.T. nicht aufgeschnitten,,,,,,,,,,,,,,,,,,,,,,,"G:Döblin\, Alfred (Teilbibliothek des Autors) - [Geschlossener Bestand der Bibliothek\, Teilnachlass\, Autorenbibliothek]",BF00019097,,,AU00605446,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bibliotheksmagazin,¬Ein¬ Hungerkünstler : vier Geschichten,AK00148893,,,,AU006054466,,,,,,,,,,,,Seiten z.T. nicht aufgeschnitten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Döblin\, Alfred (1878-1957)",PE00006675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,Am Standort,,Am Standort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.dla-marbach.de/find/opac/id/AU00605446,benutzbar,,,,,,,,,,,,,,,,
"",,201405525,,,,,,"G:Döblin\, Alfred (Teilbibliothek des Autors/Exil)",Döblin:II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-06-02,,,,2014-06-02,,,,,,,,,,,,,,,,,,,ohne Titel,,,,,,,,,,,,,,,,,,,,,,,"G:Döblin\, Alfred (Teilbibliothek des Autors) - [Geschlossener Bestand der Bibliothek\, Teilnachlass\, Autorenbibliothek]",BF00019097,,,AU00605449,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bibliotheksmagazin,¬Der¬ Prozess : Roman,AK00402680,,,,AU006054493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Döblin\, Alfred (1878-1957)",PE00006675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,Am Standort,,Am Standort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.dla-marbach.de/find/opac/id/AU00605449,benutzbar,,,,,,,,,,,,,,,,
"",,201405527,,,,,,"G:Döblin\, Alfred (Teilbibliothek des Autors/Exil)",Döblin:II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-06-02,,,,2014-06-02,,,,,,,,,,,,,,,,,,,ohne Titel,,,,,,,,,,,,,,,,,,,,,,,"G:Döblin\, Alfred (Teilbibliothek des Autors) - [Geschlossener Bestand der Bibliothek\, Teilnachlass\, Autorenbibliothek]",BF00019097,,,AU00605454,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bibliotheksmagazin,"¬Der¬ Mensch, gesund und krank : Menschenkunde 1940. - 1. - 1. - 5. Tsd.",AK01379411,,,,AU006054546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Döblin\, Alfred (1878-1957)",PE00006675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,Am Standort,,Am Standort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.dla-marbach.de/find/opac/id/AU00605454,benutzbar,,,,,,,,,,,,,,,,
"",,201405927,,,,,,"G:Döblin\, Alfred (Teilbibliothek des Autors/Exil)",Döblin:II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-06-16,,,,2014-06-16,,,,,,,,,,,,,,,,,,,ohne Titel,,,,,,,,,,,,,,,,,,,,,,,"G:Döblin\, Alfred (Teilbibliothek des Autors) - [Geschlossener Bestand der Bibliothek\, Teilnachlass\, Autorenbibliothek]",BF00019097,,,AU00606235,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bibliotheksmagazin,[Dramatische Werke] Shakespeares dramatische Werke. - 6. [Lear. Macbeth. Timon. Troilus],AK00216875,,,,AU006062350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Döblin\, Alfred (1878-1957)",PE00006675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,Am Standort,,Am Standort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.dla-marbach.de/find/opac/id/AU00606235,benutzbar,,,,,,,,,,,,,,,,
"",,201405929,,,,,,"G:Döblin\, Alfred (Teilbibliothek des Autors/Exil)",Döblin:II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-06-16,,,,2014-06-16,,,,,,,,,,,,,,,,,,,ohne Titel,,,,,,,,,,,,,,,,,,,,,,,"G:Döblin\, Alfred (Teilbibliothek des Autors) - [Geschlossener Bestand der Bibliothek\, Teilnachlass\, Autorenbibliothek]",BF00019097,,,AU00606237,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bibliotheksmagazin,[Dramatische Werke] Shakespeares dramatische Werke. - 8. [Komödien II],AK00216877,,,,AU006062379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Döblin\, Alfred (1878-1957)",PE00006675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,Am Standort,,Am Standort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.dla-marbach.de/find/opac/id/AU00606237,benutzbar,,,,,,,,,,,,,,,,
