accession_display,accession_id,accessionNumber,accessLevel,acronym_mv,broadcastDate,broadcastStation,callNumberBibliographic_mv,callNumberCollection_mv,callNumberItem,callNumberItemSuffix,callNumberReadingRoom,category,categoryContent_mv,categoryEntity_mv,categoryIndex_mv,categoryMedia_mv,categoryMedium_mv,categoryPublication_mv,categorySub,categorySubSub,child_display_mv,child_id_mv,classificationAuthor_display_mv,classificationAuthor_id_mv,classificationChain,classification_display_mv,classificationForm_display_mv,classificationForm_id_mv,classification_id_mv,classificationNewspaper_comment_mv,classificationNewspaper_text_mv,classificationOther_comment_mv,classificationOther_text_mv,classificationSubject_display_mv,classificationSubject_id_mv,classificationSubjectOther_mv,confidential,content,corporationAbout_comment_mv,corporationAbout_display_mv,corporationAbout_id_mv,corporationAbout_role_mv,corporationAbout_type_mv,corporationAt_display_mv,corporationAt_id_mv,corporationBy_comment_mv,corporationByConference_creator_mv,corporationByConference_display_mv,corporationByConference_id_mv,corporationByConference_role_mv,corporationBy_creator_mv,corporationBy_display_mv,corporationBy_id_mv,corporationBy_role_mv,corporationByTerritory_creator_mv,corporationByTerritory_display_mv,corporationByTerritory_id_mv,corporationByTerritory_role_mv,corporationBy_type_mv,corporation_display_mv,corporation_id_mv,corporationTo_comment_mv,corporationTo_display_mv,corporationTo_id_mv,corporationTo_type_mv,country_mv,dateActivityEnd,dateActivityStart,dateCataloged,dateLifespanComment_mv,dateLifespanEnd,dateLifespanStart,dateModified,dateNote_mv,dateOrigin,dateOriginComment_mv,dateOriginEnd,dateOriginStart,dateOtherComment_mv,dateOther_mv,dateRetention,department,description_text_mv,description_type_mv,digitalObject_display_mv,digitalObject_id_mv,dimension_comment_mv,dimension_depth_mv,dimension_diameter_mv,dimension_height_mv,dimension_width_mv,display,edition,editionNormalized,enveloped,extent,extentFormat,extentIllustrations_mv,extentSupplements,Feldbezeichnung,filePath,filterCollection_mv,gender,genre,genreOther_mv,genreSub,genreSubOther_mv,gnd_id_mv,gndRelation_comment_mv,gndRelation_id_mv,gndRelation_text_mv,gndRelation_type_mv,gnd_type_mv,headword_mv,holding_display_mv,holding_id_mv,host_display_mv,host_id_mv,id,identifier_id_mv,identifier_type_mv,index,inscription,inventory,inventoryMissing,inventoryNumber,isbn_mv,ismn_mv,issn_mv,item_display_mv,item_holding_display_mv,item_holding_id_mv,item_id_mv,itemization_extent_mv,itemization_status_mv,itemization_unit_mv,itemNumber,journalIssue_display_mv,journalIssue_id_mv,language_mv,languageOriginal_mv,library_display_mv,library_id_mv,locationBoxNumber,locationComment,locationFolderNumber,location_mv,manifestation_display,manifestation_id,manuscript_display_mv,manuscript_id_mv,material,mediaNumber,microform_mv,nameAlternative_comment_mv,nameAlternative_name_mv,nameAlternative_suffix_mv,nameAlternative_type_mv,nameFormerOrLater_display_mv,nameFormerOrLater_id_mv,nameOriginal_mv,nameTemporary_display_mv,nameTemporary_id_mv,notation,note,noteBibliography_mv,noteClassification,noteContent_mv,noteDimension,noteExplanatory_text_mv,noteExplanatory_type_mv,noteFootnote_text_mv,noteFootnote_type_mv,noteObjectType,noteOther_mv,noteProvenance_text_mv,noteProvenance_type_mv,noteRemark_text_mv,noteRemark_type_mv,noteRequirements_mv,object_display,object_id,occupation_mv,order_extent_mv,order_status_mv,order_unit_mv,parent_display_mv,parent_id_mv,parentIssueDate,parentIssueNumber,parentIssuePage,parentIssueVolume,parentIssueYear,parentIssueYearVolume,parentTitleOriginal_mv,parent_type_mv,parentVolume_mv,parentVolumeNormalized_mv,parentVolumeTotal,personAbout_comment_mv,personAbout_display_mv,personAbout_id_mv,personAbout_role_mv,personAt_display_mv,personAt_id_mv,personBy_comment_mv,personBy_creator_mv,personBy_display_mv,personBy_id_mv,personBy_role_mv,person_display_mv,person_id_mv,personTo_comment_mv,personTo_display_mv,personTo_id_mv,personTo_role_mv,photoNegativeNumber_mv,placeBirth,placeDeath,place_mv,predecessor_display_mv,predecessor_id_mv,provenance,publicationHistory,publisher_display_mv,publisher_id_mv,publisherOriginalLocation_mv,publisherOriginal_text_mv,publisherOriginal_type_mv,reference_text_mv,reference_type_mv,relation_display_mv,relation_id_mv,relation_type_mv,schemaVersion,scholarlyPublication_date_mv,scholarlyPublication_location_mv,scholarlyPublication_text_mv,scholarlyPublication_type_mv,seeAlso_display_mv,seeAlso_id_mv,sequence_mv,sortingKey,sortingKeySub,sortingTitleMain,sortingTitleOther,statusCataloging,statusEditing,statusItem,statusJournalReview,statusLoan,statusPreservation,storageArea,subject_display_mv,subject_id_mv,subjectLocation_comment_mv,subjectLocation_display_mv,subjectLocation_id_mv,subjectLocation_type_mv,subjectOther_mv,subject_type_mv,subseries,successor_display_mv,successor_id_mv,title,titleMain_category,titleMain_comment,titleMain_text,titleMain_type,titleOriginal,titleOther_category_mv,titleOther_comment_mv,titleOther_language_mv,titleOther_text_mv,titleOther_type_mv,titlePrefix,titleResponsability,titleResponsabilityFull,titleShort,titleSuffix,titleType,url,usageRestriction,usageRestrictionComment,usedFor_display_mv,usedFor_id_mv,useTerm_display_mv,useTerm_id_mv,vendor_id_mv,vendor_type_mv,virtualRecording,website_description_mv,website_url_mv,workAbout_display_mv,workAbout_id_mv,workCompilation_display_mv,workCompilation_id_mv,work_display_mv,work_id_mv
"",,,,,,,,,,,,Bibliotheksdokumente,Text,,,"Druckschrift,bu,bi",Band,,"Einzelne Einheit / Stücktitel, Band",Druckschrift,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Deutschland bis 1949,,,2014-05-28,,,,2014-05-28,,1930,1930,,,,,,,,,,,,,,,,"¬Der¬ babylonische Talmud. - 1. Berakhoth, Mišna zeraim, Šabbath",,,,"XIII, 947 Seiten",,,,,,"G:Döblin\, Alfred (Teilbibliothek des Autors)",,,,,,,,,,,,,,,,,AK01379124,,,,,,,,,,,,"G:Döblin\, Alfred (Teilbibliothek des Autors) - [Geschlossener Bestand der Bibliothek\, Teilnachlass\, Autorenbibliothek]",BF00019097,AU00605184,,,,,,,Deutsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,¬Der¬ babylonische Talmud,AK01379123,,,,,,,,Teil mit abhängigem Titel,1,11,,,,,,,,,,,,,,,,,,,,,,,,,,,Jüd. Verl.,KS00008210,Berlin,Jüd. Verl.,v,,,,,,0.4,,,,,,,,,,,,"f-fertig, i-fertig",Abgeschlossen,,,,,,,,,,,,,,,,,"¬Der¬ babylonische Talmud. - 1. Berakhoth, Mišna zeraim, Šabbath",,,"Berakhoth, Mišna zeraim, Šabbath",,,,,,,,,,,,,,https://www.dla-marbach.de/find/opac/id/AK01379124,,,,,,,1330260864,K10Plus-PPN,,,,,,,,,
"",,,,,,,,,,,,Bibliotheksdokumente,Text,,,"Druckschrift,pb,bu,bi",Band,"Übersetzung ins Deutsche,Textsammlung (Anthologie u.a.m.)",Einzelne Einheit / nicht Teil eines Gesamtwerks,Druckschrift,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Deutschland bis 1949,,,2014-05-28,,,,2014-05-28,,1913,1913,,,,,,,,,,,,,,,,Irische Elfenmärchen - 3. Aufl. : [Übersetzung ins Deutsche],3. Aufl.,3,,219 Seiten,,Ill.,,,,"G:Döblin\, Alfred (Teilbibliothek des Autors)",,,Erzählende Prosa,,,,,,,,,,,,,,AK01379132,,,,,,,,,,,,"G:Döblin\, Alfred (Teilbibliothek des Autors) - [Geschlossener Bestand der Bibliothek\, Teilnachlass\, Autorenbibliothek]",BF00019097,AU00605189,,,,,,,Deutsch,Irisch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In Fraktur,501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"creator,contributor,contributor,contributor","Grimm\, Jakob (1785-1863),Grimm\, Wilhelm (1786-1859),Rutz\, Johannes,Lahrs\, Maria","PE00001382,PE00001879,PE00473874,PE00460106","Verfasser/Urheber,Verfasser,Herausgeber,Illustrator",,,,,,,,,,,,,,,Piper,KS00000654,München,Piper,v,,,,,,0.4,,,,,,,,,,,,"f-fertig, i-fertig",Abgeschlossen,,,,,,,,,,,,,,,,,Irische Elfenmärchen,,,Irische Elfenmärchen,,,,,,,,,übers. und eingel. von den Brüdern Grimm. Hrsg. von Johannes Rutz. Mit vielen Silhouetten von Maria Lahrs,,,,,https://www.dla-marbach.de/find/opac/id/AK01379132,,,,,,,1327297205,K10Plus-PPN,,,,,,,,,
"",,,,,,,,,,,,Bibliotheksdokumente,Text,,,"Druckschrift,pb,bu,bi",Band,,"Einzelne Einheit / Stücktitel, Band",Druckschrift,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Deutschland bis 1949,,,2014-05-28,,,,2021-11-02,,1894,[1894],,,,,,,,,,,,,,,,[Werke] Friedrich Hebbels Werke. - 1. Judith. Genoveva,,,,208 Seiten,,,,,,"G:Döblin\, Alfred (Teilbibliothek des Autors)",,,Dramatisches,,,,,,,,,,,,,,AK01379182,,,,,,,,,,,,"G:Döblin\, Alfred (Teilbibliothek des Autors) - [Geschlossener Bestand der Bibliothek\, Teilnachlass\, Autorenbibliothek]",BF00019097,AU00605246,,,,,,,Deutsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[Werke] Friedrich Hebbels Werke - Neu durchges. Ausg. : [Werke Sammlung],AK01379181,,,,,,,,Teil mit abhängigem Titel,1,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,"f-fertig, i-fertig",Abgeschlossen,,,,,,,,,,,,,,,,,[Werke] Friedrich Hebbels Werke. - 1. Judith. Genoveva,,,Judith. Genoveva,,,,,,,,,,,,,,https://www.dla-marbach.de/find/opac/id/AK01379182,,,,,,,1477303774,K10Plus-PPN,,,,,,"Hebbel\, Friedrich (1813-1863). Judith (Drama : 1840),Hebbel\, Friedrich (1813-1863). Genoveva (Drama : 1843)","AK00139282,AK00258739",,
"",,,,,,,,,,,,Bibliotheksdokumente,Text,,,"Druckschrift,pb,bu,bi",Band,,"Einzelne Einheit / Stücktitel, Band",Druckschrift,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Deutschland bis 1949,,,2014-05-28,,,,2021-11-02,,1902,[1902],,,,,,,,,,,,,,,,[Werke] Friedrich Hebbels Werke. - 2. ¬Der¬ Diamant. Maria Magdalena. Ein Trauerspiel in Sicilien. Julia,,,,207 Seiten,,,,,,"G:Döblin\, Alfred (Teilbibliothek des Autors)",,,Dramatisches,,,,,,,,,Sizilien,,,,,AK01379187,,,,,,,,,,,,"G:Döblin\, Alfred (Teilbibliothek des Autors) - [Geschlossener Bestand der Bibliothek\, Teilnachlass\, Autorenbibliothek]",BF00019097,AU00605250,,,,,,,Deutsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[Werke] Friedrich Hebbels Werke - Neu durchges. Ausg. : [Werke Sammlung],AK01379178,,,,,,,,Teil mit abhängigem Titel,2,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,"f-fertig, i-fertig",Abgeschlossen,,,,,,,,,,,,,,,,,[Werke] Friedrich Hebbels Werke. - 2. ¬Der¬ Diamant. Maria Magdalena. Ein Trauerspiel in Sicilien. Julia,,,Der Diamant. Maria Magdalena. Ein Trauerspiel in Sicilien. Julia,,,,,,,,,,,,,,https://www.dla-marbach.de/find/opac/id/AK01379187,,,,,,,1477301658,K10Plus-PPN,,,,,,"Hebbel\, Friedrich (1813-1863). Der Diamant (Drama : 1847),Hebbel\, Friedrich (1813-1863). Maria Magdalene (Drama : 1844),Hebbel\, Friedrich (1813-1863). Ein Trauerspiel in Sicilien (Drama : 1851),Hebbel\, Friedrich (1813-1863). Julia (Drama : 1851)","AK00258730,AK00033015,AK00258805,AK00258748",,
"",,,,,,,,,,,,Bibliotheksdokumente,Text,,,"Druckschrift,pb,bu,bi",Band,,"Einzelne Einheit / Stücktitel, Band",Druckschrift,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Deutschland bis 1949,,,2014-05-28,,,,2021-11-02,,1902,[1902],,,,,,,,,,,,,,,,[Werke] Friedrich Hebbels Werke. - 3. Herodes und Mariamne. Der Rubin. Michel Angelo,,,,204 Seiten,,,,,,"G:Döblin\, Alfred (Teilbibliothek des Autors)",,,Dramatisches,,,,,,,,,,,,,,AK01379188,,,,,,,,,,,,"G:Döblin\, Alfred (Teilbibliothek des Autors) - [Geschlossener Bestand der Bibliothek\, Teilnachlass\, Autorenbibliothek]",BF00019097,AU00605251,,,,,,,Deutsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[Werke] Friedrich Hebbels Werke - Neu durchges. Ausg. : [Werke Sammlung],AK01379178,,,,,,,,Teil mit abhängigem Titel,3,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,"f-fertig, i-fertig",Abgeschlossen,,,,,,,,,,,,,,,,,[Werke] Friedrich Hebbels Werke. - 3. Herodes und Mariamne. Der Rubin. Michel Angelo,,,Herodes und Mariamne. Der Rubin. Michel Angelo,,,,,,,,,,,,,,https://www.dla-marbach.de/find/opac/id/AK01379188,,,,,,,1477301771,K10Plus-PPN,,,,,,"Hebbel\, Friedrich (1813-1863). Herodes und Mariamne (Drama : 1850),Hebbel\, Friedrich (1813-1863). Der Rubin (Drama : 1851),Hebbel\, Friedrich (1813-1863). Michel Angelo (Drama : 1855)","AK00234091,AK00258804,AK01770249",,
"",,,,,,,,,,,,Bibliotheksdokumente,Text,,,"Druckschrift,pb,bu,bi",Band,,"Einzelne Einheit / Stücktitel, Band",Druckschrift,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Deutschland bis 1949,,,2014-05-28,,,,2021-11-02,,1902,[1902],,,,,,,,,,,,,,,,[Werke] Friedrich Hebbels Werke. - 4. Agnes Bernauer. Gyges und sein Ring,,,,150 Seiten,,,,,,"G:Döblin\, Alfred (Teilbibliothek des Autors)",,,Dramatisches,,,,,,,,,,,,,,AK01379189,,,,,,,,,,,,"G:Döblin\, Alfred (Teilbibliothek des Autors) - [Geschlossener Bestand der Bibliothek\, Teilnachlass\, Autorenbibliothek]",BF00019097,AU00605252,,,,,,,Deutsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[Werke] Friedrich Hebbels Werke - Neu durchges. Ausg. : [Werke Sammlung],AK01379178,,,,,,,,Teil mit abhängigem Titel,4,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,"f-fertig, i-fertig",Abgeschlossen,,,,,,,,,,,,,,,,,[Werke] Friedrich Hebbels Werke. - 4. Agnes Bernauer. Gyges und sein Ring,,,Agnes Bernauer. Gyges und sein Ring,,,,,,,,,,,,,,https://www.dla-marbach.de/find/opac/id/AK01379189,,,,,,,1477301992,K10Plus-PPN,,,,,,"Hebbel\, Friedrich (1813-1863). Agnes Bernauer (Drama : 1855),Hebbel\, Friedrich (1813-1863). Gyges und sein Ring (Drama : 1856)","AK00108620,AK00135201",,
"",,,,,,,,,,,,Bibliotheksdokumente,Text,,,"Druckschrift,bu,bi",Band,,"Einzelne Einheit / Stücktitel, Band",Druckschrift,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Deutschland bis 1949,,,2014-05-28,,,,2014-05-28,,1902,[1902],,,,,,,,,,,,,,,,[Werke] Friedrich Hebbels Werke. - 6. Demetrius. Dramatische Fragmente,,,,219 Seiten,,,,,,"G:Döblin\, Alfred (Teilbibliothek des Autors)",,,Dramatisches,,,,,,,,,,,,,,AK01379192,,,,,,,,,,,,"G:Döblin\, Alfred (Teilbibliothek des Autors) - [Geschlossener Bestand der Bibliothek\, Teilnachlass\, Autorenbibliothek]",BF00019097,AU00605256,,,,,,,Deutsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[Werke] Friedrich Hebbels Werke - Neu durchges. Ausg. : [Werke Sammlung],AK01379178,,,,,,,,Teil mit abhängigem Titel,6,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,"f-fertig, i-fertig",Abgeschlossen,,,,,,,,,,,,,,,,,[Werke] Friedrich Hebbels Werke. - 6. Demetrius. Dramatische Fragmente,,,Demetrius. Dramatische Fragmente,,,,,,,,,,,,,,https://www.dla-marbach.de/find/opac/id/AK01379192,,,,,,,1477302425,K10Plus-PPN,,,,,,,,,
"",,,,,,,,,,,,Bibliotheksdokumente,Text,,,"Druckschrift,bu,bi",Band,,"Einzelne Einheit / Stücktitel, Band",Druckschrift,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Deutschland bis 1949,,,2014-05-28,,,,2014-05-28,,1902,[1902],,,,,,,,,,,,,,,,[Werke] Friedrich Hebbels Werke. - 7. Gedichte,,,,208 Seiten,,,,,,"G:Döblin\, Alfred (Teilbibliothek des Autors)",,,Lyrik,,,,,,,,,,,,,,AK01379195,,,,,,,,,,,,"G:Döblin\, Alfred (Teilbibliothek des Autors) - [Geschlossener Bestand der Bibliothek\, Teilnachlass\, Autorenbibliothek]",BF00019097,AU00605259,,,,,,,Deutsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[Werke] Friedrich Hebbels Werke - Neu durchges. Ausg. : [Werke Sammlung],AK01379178,,,,,,,,Teil mit abhängigem Titel,7,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,"f-fertig, i-fertig",Abgeschlossen,,,,,,,,,,,,,,,,,[Werke] Friedrich Hebbels Werke. - 7. Gedichte,,,Gedichte,,,,,,,,,,,,(Gesamtausgabe von 1857),,https://www.dla-marbach.de/find/opac/id/AK01379195,,,,,,,1477302557,K10Plus-PPN,,,,,,,,,
"",,,,,,,,,,,,Bibliotheksdokumente,Text,,,"Druckschrift,bu,bi",Band,,"Einzelne Einheit / Stücktitel, Band",Druckschrift,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Deutschland bis 1949,,,2014-05-28,,,,2014-05-28,,1902,[1902],,,,,,,,,,,,,,,,[Werke] Friedrich Hebbels Werke. - 8. Gedichte von 1857 - 1863. Nachträge zu den Gedichten. Mutter und Kind,,,,"VII, 206 Seiten",,,,,,"G:Döblin\, Alfred (Teilbibliothek des Autors)",,,Lyrik,,,,,,,,,,,,,,AK01379197,,,,,,,,,,,,"G:Döblin\, Alfred (Teilbibliothek des Autors) - [Geschlossener Bestand der Bibliothek\, Teilnachlass\, Autorenbibliothek]",BF00019097,AU00605261,,,,,,,Deutsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[Werke] Friedrich Hebbels Werke - Neu durchges. Ausg. : [Werke Sammlung],AK01379178,,,,,,,,Teil mit abhängigem Titel,8,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,"f-fertig, i-fertig",Abgeschlossen,,,,,,,,,,,,,,,,,[Werke] Friedrich Hebbels Werke. - 8. Gedichte von 1857 - 1863. Nachträge zu den Gedichten. Mutter und Kind,,,Gedichte von 1857 - 1863. Nachträge zu den Gedichten. Mutter und Kind,,,,,,,,,,,,,,https://www.dla-marbach.de/find/opac/id/AK01379197,,,,,,,1477302603,K10Plus-PPN,,,,,,,,,
"",,,,,,,,,,,,Bibliotheksdokumente,Text,,,"Druckschrift,pb,bu,bi",Band,,"Einzelne Einheit / Stücktitel, Band",Druckschrift,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Deutschland bis 1949,,,2014-05-28,,,,2021-11-02,,1894,[1894],,,,,,,,,,,,,,,,[Werke] Friedrich Hebbels Werke. - 2. ¬Der¬ Diamant. Maria Magdalena. Ein Trauerspiel in Sicilien. Julia,,,,207 Seiten,,,,,,"G:Döblin\, Alfred (Teilbibliothek des Autors)",,,Dramatisches,,,,,,,,,Sizilien,,,,,AK01379205,,,,,,,,,,,,"G:Döblin\, Alfred (Teilbibliothek des Autors) - [Geschlossener Bestand der Bibliothek\, Teilnachlass\, Autorenbibliothek]",BF00019097,AU00605269,,,,,,,Deutsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[Werke] Friedrich Hebbels Werke - Neu durchges. Ausg. : [Werke Sammlung],AK01379181,,,,,,,,Teil mit abhängigem Titel,2,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,"f-fertig, i-fertig",Abgeschlossen,,,,,,,,,,,,,,,,,[Werke] Friedrich Hebbels Werke. - 2. ¬Der¬ Diamant. Maria Magdalena. Ein Trauerspiel in Sicilien. Julia,,,Der Diamant. Maria Magdalena. Ein Trauerspiel in Sicilien. Julia,,,,,,,,,,,,,,https://www.dla-marbach.de/find/opac/id/AK01379205,,,,,,,1477303901,K10Plus-PPN,,,,,,"Hebbel\, Friedrich (1813-1863). Der Diamant (Drama : 1847),Hebbel\, Friedrich (1813-1863). Maria Magdalene (Drama : 1844),Hebbel\, Friedrich (1813-1863). Ein Trauerspiel in Sicilien (Drama : 1851),Hebbel\, Friedrich (1813-1863). Julia (Drama : 1851)","AK00258730,AK00033015,AK00258805,AK00258748",,
"",,,,,,,,,,,,Bibliotheksdokumente,Text,,,"Druckschrift,pb,bu,bi",Band,,"Einzelne Einheit / Stücktitel, Band",Druckschrift,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Deutschland bis 1949,,,2014-05-28,,,,2021-03-01,,1894,[1894],,,,,,,,,,,,,,,,[Werke] Friedrich Hebbels Werke. - 5. ¬Die¬ Nibelungen,,,,226 Seiten,,,,,,"G:Döblin\, Alfred (Teilbibliothek des Autors)",,,Dramatisches,,,,,,,,,,,,,,AK01379208,,,,,,,,,,,,"G:Döblin\, Alfred (Teilbibliothek des Autors) - [Geschlossener Bestand der Bibliothek\, Teilnachlass\, Autorenbibliothek]",BF00019097,AU00605272,,,,,,,Deutsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[Werke] Friedrich Hebbels Werke - Neu durchges. Ausg. : [Werke Sammlung],AK01379181,,,,,,,,Teil mit abhängigem Titel,5,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,"f-fertig, i-fertig",Abgeschlossen,,,,,,,,,,,,,,,,,[Werke] Friedrich Hebbels Werke. - 5. ¬Die¬ Nibelungen,,,Die Nibelungen,,,,,,,,,,,,,,https://www.dla-marbach.de/find/opac/id/AK01379208,,,,,,,1477304304,K10Plus-PPN,,,,,,,,"Hebbel\, Friedrich (1813-1863). Die Nibelungen (Drama : 1861)",AK00096054
"",,,,,,,,,,,,Bibliotheksdokumente,Text,,,"Druckschrift,bu,bi",Band,,"Einzelne Einheit / Stücktitel, Band",Druckschrift,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Deutschland bis 1949,,,2014-05-28,,,,2014-05-28,,1894,[1894],,,,,,,,,,,,,,,,[Werke] Friedrich Hebbels Werke. - 6. Demetrius. Dramatische Fragmente,,,,219 Seiten,,,,,,"G:Döblin\, Alfred (Teilbibliothek des Autors)",,,Dramatisches,,,,,,,,,,,,,,AK01379210,,,,,,,,,,,,"G:Döblin\, Alfred (Teilbibliothek des Autors) - [Geschlossener Bestand der Bibliothek\, Teilnachlass\, Autorenbibliothek]",BF00019097,AU00605273,,,,,,,Deutsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[Werke] Friedrich Hebbels Werke - Neu durchges. Ausg. : [Werke Sammlung],AK01379181,,,,,,,,Teil mit abhängigem Titel,6,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,"f-fertig, i-fertig",Abgeschlossen,,,,,,,,,,,,,,,,,[Werke] Friedrich Hebbels Werke. - 6. Demetrius. Dramatische Fragmente,,,Demetrius. Dramatische Fragmente,,,,,,,,,,,,,,https://www.dla-marbach.de/find/opac/id/AK01379210,,,,,,,1477304363,K10Plus-PPN,,,,,,,,,
"",,,,,,,,,,,,Bibliotheksdokumente,Text,,,"Druckschrift,bu,bi",Band,,Einzelne Einheit / nicht Teil eines Gesamtwerks,Druckschrift,,,,,,"S16.3.3 Philosophie / Systematische Philosophie / Weitere einzelne Richtungen\, Probleme / Europa",,,SE00172366,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Niederlande,,,2014-05-28,,,,2014-05-28,,1937,1937,,,,,,,,,,,,,,,,Europäisches Schicksal,,,,247 Seiten,,,,,,"G:Döblin\, Alfred (Teilbibliothek des Autors)",,,,,,,,,,,,,,,,,AK01379221,,,,,,,,,,,,"G:Döblin\, Alfred (Teilbibliothek des Autors) - [Geschlossener Bestand der Bibliothek\, Teilnachlass\, Autorenbibliothek]",BF00019097,AU00605283,,,,,,,Deutsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,creator,"Heiden\, Konrad",PE00084982,Verfasser/Urheber,,,,,,,,,,,,,,,Querido-Verl.,KS00005078,Amsterdam,Querido-Verl.,v,,,,,,0.4,,,,,,,,,,,,"f-fertig, i-fertig",Abgeschlossen,,,,,,Europa,TH00000521,,,,,Europa,,,,,Europäisches Schicksal,,,Europäisches Schicksal,,,,,,,,,Konrad Heiden,,,,,https://www.dla-marbach.de/find/opac/id/AK01379221,,,,,,,1070262722,K10Plus-PPN,,,,,,,,,
