accession_display,accession_id,accessionNumber,accessLevel,acronym_mv,broadcastDate,broadcastStation,callNumberBibliographic_mv,callNumberCollection_mv,callNumberItem,callNumberItemSuffix,callNumberReadingRoom,category,categoryContent_mv,categoryEntity_mv,categoryIndex_mv,categoryMedia_mv,categoryMedium_mv,categoryPublication_mv,categorySub,categorySubSub,child_display_mv,child_id_mv,classificationAuthor_display_mv,classificationAuthor_id_mv,classificationChain,classification_display_mv,classificationForm_display_mv,classificationForm_id_mv,classification_id_mv,classificationNewspaper_comment_mv,classificationNewspaper_text_mv,classificationOther_comment_mv,classificationOther_text_mv,classificationSubject_display_mv,classificationSubject_id_mv,classificationSubjectOther_mv,confidential,content,corporationAbout_comment_mv,corporationAbout_display_mv,corporationAbout_id_mv,corporationAbout_role_mv,corporationAbout_type_mv,corporationAt_display_mv,corporationAt_id_mv,corporationBy_comment_mv,corporationByConference_creator_mv,corporationByConference_display_mv,corporationByConference_id_mv,corporationByConference_role_mv,corporationBy_creator_mv,corporationBy_display_mv,corporationBy_id_mv,corporationBy_role_mv,corporationByTerritory_creator_mv,corporationByTerritory_display_mv,corporationByTerritory_id_mv,corporationByTerritory_role_mv,corporationBy_type_mv,corporation_display_mv,corporation_id_mv,corporationTo_comment_mv,corporationTo_display_mv,corporationTo_id_mv,corporationTo_type_mv,country_mv,dateActivityEnd,dateActivityStart,dateCataloged,dateLifespanComment_mv,dateLifespanEnd,dateLifespanStart,dateModified,dateNote_mv,dateOrigin,dateOriginComment_mv,dateOriginEnd,dateOriginStart,dateOtherComment_mv,dateOther_mv,dateRetention,department,description_text_mv,description_type_mv,digitalObject_display_mv,digitalObject_id_mv,dimension_comment_mv,dimension_depth_mv,dimension_diameter_mv,dimension_height_mv,dimension_width_mv,display,edition,editionNormalized,enveloped,extent,extentFormat,extentIllustrations_mv,extentSupplements,Feldbezeichnung,filePath,filterCollection_mv,gender,genre,genreOther_mv,genreSub,genreSubOther_mv,gnd_id_mv,gndRelation_comment_mv,gndRelation_id_mv,gndRelation_text_mv,gndRelation_type_mv,gnd_type_mv,headword_mv,holding_display_mv,holding_id_mv,host_display_mv,host_id_mv,id,identifier_id_mv,identifier_type_mv,index,inscription,inventory,inventoryMissing,inventoryNumber,isbn_mv,ismn_mv,issn_mv,item_display_mv,item_holding_display_mv,item_holding_id_mv,item_id_mv,itemization_extent_mv,itemization_status_mv,itemization_unit_mv,itemNumber,journalIssue_display_mv,journalIssue_id_mv,language_mv,languageOriginal_mv,library_display_mv,library_id_mv,locationBoxNumber,locationComment,locationFolderNumber,location_mv,manifestation_display,manifestation_id,manuscript_display_mv,manuscript_id_mv,material,mediaNumber,microform_mv,nameAlternative_comment_mv,nameAlternative_name_mv,nameAlternative_suffix_mv,nameAlternative_type_mv,nameFormerOrLater_display_mv,nameFormerOrLater_id_mv,nameOriginal_mv,nameTemporary_display_mv,nameTemporary_id_mv,notation,note,noteBibliography_mv,noteClassification,noteContent_mv,noteDimension,noteExplanatory_text_mv,noteExplanatory_type_mv,noteFootnote_text_mv,noteFootnote_type_mv,noteObjectType,noteOther_mv,noteProvenance_text_mv,noteProvenance_type_mv,noteRemark_text_mv,noteRemark_type_mv,noteRequirements_mv,object_display,object_id,occupation_mv,order_extent_mv,order_status_mv,order_unit_mv,parent_display_mv,parent_id_mv,parentIssueDate,parentIssueNumber,parentIssuePage,parentIssueVolume,parentIssueYear,parentIssueYearVolume,parentTitleOriginal_mv,parent_type_mv,parentVolume_mv,parentVolumeNormalized_mv,parentVolumeTotal,personAbout_comment_mv,personAbout_display_mv,personAbout_id_mv,personAbout_role_mv,personAt_display_mv,personAt_id_mv,personBy_comment_mv,personBy_creator_mv,personBy_display_mv,personBy_id_mv,personBy_role_mv,person_display_mv,person_id_mv,personTo_comment_mv,personTo_display_mv,personTo_id_mv,personTo_role_mv,photoNegativeNumber_mv,placeBirth,placeDeath,place_mv,predecessor_display_mv,predecessor_id_mv,provenance,publicationHistory,publisher_display_mv,publisher_id_mv,publisherOriginalLocation_mv,publisherOriginal_text_mv,publisherOriginal_type_mv,reference_text_mv,reference_type_mv,relation_display_mv,relation_id_mv,relation_type_mv,schemaVersion,scholarlyPublication_date_mv,scholarlyPublication_location_mv,scholarlyPublication_text_mv,scholarlyPublication_type_mv,seeAlso_display_mv,seeAlso_id_mv,sequence_mv,sortingKey,sortingKeySub,sortingTitleMain,sortingTitleOther,statusCataloging,statusEditing,statusItem,statusJournalReview,statusLoan,statusPreservation,storageArea,subject_display_mv,subject_id_mv,subjectLocation_comment_mv,subjectLocation_display_mv,subjectLocation_id_mv,subjectLocation_type_mv,subjectOther_mv,subject_type_mv,subseries,successor_display_mv,successor_id_mv,title,titleMain_category,titleMain_comment,titleMain_text,titleMain_type,titleOriginal,titleOther_category_mv,titleOther_comment_mv,titleOther_language_mv,titleOther_text_mv,titleOther_type_mv,titlePrefix,titleResponsability,titleResponsabilityFull,titleShort,titleSuffix,titleType,url,usageRestriction,usageRestrictionComment,usedFor_display_mv,usedFor_id_mv,useTerm_display_mv,useTerm_id_mv,vendor_id_mv,vendor_type_mv,virtualRecording,website_description_mv,website_url_mv,workAbout_display_mv,workAbout_id_mv,workCompilation_display_mv,workCompilation_id_mv,work_display_mv,work_id_mv
"",,202308039,,,,,,"G:Kracauer\, Siegfried (Bibliothek des Autors)",Krac2,,,,,,,,,,,,,,,,,American Academy of Political and Social Science / Exemplar: Donator,,,SE00276752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-08-14,,,,2023-08-14,,,,,,,,,,,,,,,,,,,"Einlage: 1 Zettel der American Academy of Political and Social Science mit dem gedrucktem Vermerk ""This Monograph is sent to you with the compliments"" zwischen vorderem Spiegel und fliegendem Blatt eingelegt.
Einlagen im Archiv, C:Kracauer, Einlagen  442",,,,,,,,,,,,,,,,,,,,,,,"G:Kracauer\, Siegfried (Bibliothek des Autors) - [Geschlossener Bestand der Bibliothek\, Nachlass\, Autorenbibliothek]",BF00019677,,,AU01052556,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bibliotheksmagazin,Leisure in America : blessing or curse?,AK01811388,,,,AU010525566,,,,,,,,,,,,"Einlage: 1 Zettel der American Academy of Political and Social Science mit dem gedrucktem Vermerk ""This Monograph is sent to you with the compliments"" zwischen vorderem Spiegel und fliegendem Blatt eingelegt.
Einlagen im Archiv, C:Kracauer, Einlagen  442",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kracauer\, Siegfried (1889-1966),Kracauer\, Elisabeth (1893-1971)","PE00003459,PE00076544",,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,0.4,,,,,,,,,,,,,,Am Standort,,Am Standort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.dla-marbach.de/find/opac/id/AU01052556,benutzbar,,,,,,,,,,,,,,,,
"",,202308406,,,,,,"G:Kracauer\, Siegfried (Bibliothek des Autors)",Krac2,,,,,,,,,,,,,,,,,"Mauritius-Verlag / Einlage: Brief / 1926 April 19,Kracauer\, Siegfried / Rezensionsexemplar",,,"SE00276905,SE00254864",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-08-29,,,,2023-08-29,,,,,,,,,,,,,,,,,,,"Einlage: 1 Brief des Mauritius-Verlages mit Bitte um Rezension zwischen vorderem Spiegel und fliegendem Blatt eingelegt, darauf Datum, Briefmarke und Poststempel. 1 Werbeflyer des Mauritius-Verlages vor S. 63 eingelegt.
Einlagen im Archiv, C:Kracauer, Einlagen 470",,,,,,,,,,,,,,,,,,,,,,,"G:Kracauer\, Siegfried (Bibliothek des Autors) - [Geschlossener Bestand der Bibliothek\, Nachlass\, Autorenbibliothek]",BF00019677,,,AU01053340,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bibliotheksmagazin,Soziologie als Gesellschaftswissenschaft,AK01812126,,,,AU010533405,,,,,,,,,,,,"Einlage: 1 Brief des Mauritius-Verlages mit Bitte um Rezension zwischen vorderem Spiegel und fliegendem Blatt eingelegt, darauf Datum, Briefmarke und Poststempel. 1 Werbeflyer des Mauritius-Verlages vor S. 63 eingelegt.
Einlagen im Archiv, C:Kracauer, Einlagen 470",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kracauer\, Siegfried (1889-1966),Kracauer\, Elisabeth (1893-1971)","PE00003459,PE00076544",,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,0.4,,,,,,,,,,,,,,Am Standort,,Am Standort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.dla-marbach.de/find/opac/id/AU01053340,benutzbar,,,,,,,,,,,,,,,,
"",,202308411,,,,,,"G:Kracauer\, Siegfried (Bibliothek des Autors)",Krac2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-08-29,,,,2023-08-29,,,,,,,,,,,,,,,,,,,"Einlage: 4 Werbeflyer des Meiner-Verlages vor S. 41, S. 89, S. 137 und S. 153 eingelegt.
Einlagen im Archiv, C:Kracauer, Einlagen 471",,,,,,,,,,,,,,,,,,,,,,,"G:Kracauer\, Siegfried (Bibliothek des Autors) - [Geschlossener Bestand der Bibliothek\, Nachlass\, Autorenbibliothek]",BF00019677,,,AU01053346,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bibliotheksmagazin,¬Die¬ Freiheit,AK01812132,,,,AU01053346X,,,,,,,,,,,,"Einlage: 4 Werbeflyer des Meiner-Verlages vor S. 41, S. 89, S. 137 und S. 153 eingelegt.
Einlagen im Archiv, C:Kracauer, Einlagen 471",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kracauer\, Siegfried (1889-1966),Kracauer\, Elisabeth (1893-1971)","PE00003459,PE00076544",,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,0.4,,,,,,,,,,,,,,Am Standort,,Am Standort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.dla-marbach.de/find/opac/id/AU01053346,benutzbar,,,,,,,,,,,,,,,,
"",,202308053,,,,,,"G:Kracauer\, Siegfried (Bibliothek des Autors)",Krac2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-08-14,,,,2023-08-14,,,,,,,,,,,,,,,,,,,ohne Titel,,,,,,,,,,,,,,,,,,,,,,,"G:Kracauer\, Siegfried (Bibliothek des Autors) - [Geschlossener Bestand der Bibliothek\, Nachlass\, Autorenbibliothek]",BF00019677,,,AU01052566,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bibliotheksmagazin,Nationalismus. - 2. Soziologie und politische Pädagogik,AK01811399,,,,AU010525664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kracauer\, Siegfried (1889-1966),Kracauer\, Elisabeth (1893-1971)","PE00003459,PE00076544",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,Am Standort,,Am Standort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.dla-marbach.de/find/opac/id/AU01052566,benutzbar,,,,,,,,,,,,,,,,
"",,202308416,,,,,,"G:Kracauer\, Siegfried (Bibliothek des Autors)",Krac2,,,,,,,,,,,,,,,,,"Kracauer\, Siegfried / Einlage",,,SE00249183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-08-29,,,,2023-08-29,,,,,,,,,,,,,,,,,,,"Einlage: 1 unbeschrifteter Zettel vor S. 153 eingelegt (Einlage verbleibt im Buch)

2 Zeitschriftenartikel (1: ""Values, politics, and sociology"" von William L. Kolb, 1960 ; 2: ""The failure of american sociology"" von Dennis H. Wrong, 1959) zwischen fliegendem Blatt und hinterem Spiegel eingelegt",,,true,,,,,,,,,,,,,,,,,,,,"G:Kracauer\, Siegfried (Bibliothek des Autors) - [Geschlossener Bestand der Bibliothek\, Nachlass\, Autorenbibliothek]",BF00019677,,,AU01053350,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bibliotheksmagazin,¬The¬ sociological imagination,AK01812134,,,,AU010533503,,,,,,,,,,,,"Einlage: 1 unbeschrifteter Zettel vor S. 153 eingelegt (Einlage verbleibt im Buch)

2 Zeitschriftenartikel (1: ""Values, politics, and sociology"" von William L. Kolb, 1960 ; 2: ""The failure of american sociology"" von Dennis H. Wrong, 1959) zwischen fliegendem Blatt und hinterem Spiegel eingelegt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kracauer\, Siegfried (1889-1966),Kracauer\, Elisabeth (1893-1971)","PE00003459,PE00076544",,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,0.4,,,,,,,,,,,,,,Am Standort,,Am Standort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.dla-marbach.de/find/opac/id/AU01053350,benutzbar,,,,,,,,,,,,,,,,
"",,202308058,,,,,,"G:Kracauer\, Siegfried (Bibliothek des Autors)",Krac2,"Teils.,dt.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-08-14,,,,2023-08-14,,,,,,,,,,,,,,,,,,,"Einlage: 1 Werbezettel des Verlages für Literatur und Politik vor S. 15 eingelegt.
Einlagen im Archiv, C:Kracauer, Einlagen 443",,,,,,,,,,,,,,,,,,,,,,,"G:Kracauer\, Siegfried (Bibliothek des Autors) - [Geschlossener Bestand der Bibliothek\, Nachlass\, Autorenbibliothek]",BF00019677,,,AU01052571,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bibliotheksmagazin,Über Religion : aus Artikeln und Briefen - Zweite vermehrte Auflage : [Werke Sammlung],AK01811409,,,,AU010525717,,,,,,,,,,,,"Einlage: 1 Werbezettel des Verlages für Literatur und Politik vor S. 15 eingelegt.
Einlagen im Archiv, C:Kracauer, Einlagen 443",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kracauer\, Siegfried (1889-1966),Kracauer\, Elisabeth (1893-1971)","PE00003459,PE00076544",,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,0.4,,,,,,,,,,,,,,Am Standort,,Am Standort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.dla-marbach.de/find/opac/id/AU01052571,benutzbar,,,,,,,,,,,,,,,,
"",,202308059,,,,,,"G:Kracauer\, Siegfried (Bibliothek des Autors)",Krac2,"Teils.,dt.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-08-14,,,,2023-08-14,,,,,,,,,,,,,,,,,,,ohne Titel,,,,,,,,,,,,,,,,,,,,,,,"G:Kracauer\, Siegfried (Bibliothek des Autors) - [Geschlossener Bestand der Bibliothek\, Nachlass\, Autorenbibliothek]",BF00019677,,,AU01052573,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bibliotheksmagazin,Für und wider die Bürokratie : Schriften und Briefe 1917-1923 : [Werke Sammlung],AK01217822,,,,AU010525735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kracauer\, Siegfried (1889-1966),Kracauer\, Elisabeth (1893-1971)","PE00003459,PE00076544",,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,0.4,,,,,,,,,,,,,,Am Standort,,Am Standort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.dla-marbach.de/find/opac/id/AU01052573,benutzbar,,,,,,,,,,,,,,,,
"",,202307291,,,,,,"G:Kracauer\, Siegfried (Bibliothek des Autors)",Krac2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-07-20,,,,2023-07-20,,,,,,,,,,,,,,,,,,,ohne Titel,,,,,,,,,,,,,,,,,,,,,,,"G:Kracauer\, Siegfried (Bibliothek des Autors) - [Geschlossener Bestand der Bibliothek\, Nachlass\, Autorenbibliothek]",BF00019677,,,AU01051573,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bibliotheksmagazin,Griechische Geistesgeschichte. - 2. Götter und Menschen,AK01810131,,,,AU010515739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kracauer\, Siegfried (1889-1966),Kracauer\, Elisabeth (1893-1971)","PE00003459,PE00076544",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,Am Standort,,Am Standort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.dla-marbach.de/find/opac/id/AU01051573,benutzbar,,,,,,,,,,,,,,,,
"",,202308062,,,,,,"G:Kracauer\, Siegfried (Bibliothek des Autors)",Krac2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-08-14,,,,2023-08-14,,,,,,,,,,,,,,,,,,,ohne Titel,,,,,,,,,,,,,,,,,,,,,,,"G:Kracauer\, Siegfried (Bibliothek des Autors) - [Geschlossener Bestand der Bibliothek\, Nachlass\, Autorenbibliothek]",BF00019677,,,AU01052579,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bibliotheksmagazin,Edgar Allan Poe  : in Selbstzeugnissen und Bilddokumenten : [Biographie],AK00998455,,,,AU01052579X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kracauer\, Siegfried (1889-1966),Kracauer\, Elisabeth (1893-1971)","PE00003459,PE00076544",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,Am Standort,,Am Standort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.dla-marbach.de/find/opac/id/AU01052579,benutzbar,,,,,,,,,,,,,,,,
"",,202307295,,,,,,"G:Kracauer\, Siegfried (Bibliothek des Autors)",Krac2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-07-20,,,,2023-07-20,,,,,,,,,,,,,,,,,,,ohne Titel,,,,,,,,,,,,,,,,,,,,,,,"G:Kracauer\, Siegfried (Bibliothek des Autors) - [Geschlossener Bestand der Bibliothek\, Nachlass\, Autorenbibliothek]",BF00019677,,,AU01051580,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bibliotheksmagazin,Ignatius von Loyola : in Selbstzeugnissen und Bilddokumenten : [Biographie],AK01194650,,,,AU01051580X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kracauer\, Siegfried (1889-1966),Kracauer\, Elisabeth (1893-1971)","PE00003459,PE00076544",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,Am Standort,,Am Standort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.dla-marbach.de/find/opac/id/AU01051580,benutzbar,,,,,,,,,,,,,,,,
"",,202308067,,,,,,"G:Kracauer\, Siegfried (Bibliothek des Autors)",Krac2,,,,,,,,,,,,,,,,,Unbekannt / Einlage: Zettel / Notiz,,,SE00201175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-08-14,,,,2023-09-15,,,,,,,,,,,,,,,,,,,"Einlage: 1 unbeschrifteter Papierschnipsel vor S. 73 eingelegt (Einlage verbleibt im Buch). 1 Werbeflyer des Meyer & Quelle Verlages vor S. [13] eingelegt. 1 Papierschnipsel mit einer Notiz von unbekannter Hand vor S. 143 eingelegt.
Einlagen im Archiv, C:Kracauer, Einlagen 445",,,,,,,,,,,,,,,,,,,,,,,"G:Kracauer\, Siegfried (Bibliothek des Autors) - [Geschlossener Bestand der Bibliothek\, Nachlass\, Autorenbibliothek]",BF00019677,,,AU01052587,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bibliotheksmagazin,¬Das¬ Märchen : ein Versuch - Dritte vermehrte Auflage,AK01811431,,,,AU01052587X,,,,,,,,,,,,"Einlage: 1 unbeschrifteter Papierschnipsel vor S. 73 eingelegt (Einlage verbleibt im Buch). 1 Werbeflyer des Meyer & Quelle Verlages vor S. [13] eingelegt. 1 Papierschnipsel mit einer Notiz von unbekannter Hand vor S. 143 eingelegt.
Einlagen im Archiv, C:Kracauer, Einlagen 445",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kracauer\, Siegfried (1889-1966),Kracauer\, Elisabeth (1893-1971)","PE00003459,PE00076544",,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,0.4,,,,,,,,,,,,,,Am Standort,,Am Standort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.dla-marbach.de/find/opac/id/AU01052587,benutzbar,,,,,,,,,,,,,,,,
"",,202307313,,,,,,"G:Kracauer\, Siegfried (Bibliothek des Autors)",Krac2,,,,,,,,,,,,,,,,,"Kracauer\, Siegfried / Merkzeichen / Notiz",,,SE00275012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-07-20,,,,2023-07-20,,,,,,,,,,,,,,,,,,,"Mit Anstreichungen von Siegfried Kracauer (mit Bleistift), dazu die Seitenangabe und eine Notiz auf der Titelseite",,,,,,,,,,,,,,,,,,,,,,,"G:Kracauer\, Siegfried (Bibliothek des Autors) - [Geschlossener Bestand der Bibliothek\, Nachlass\, Autorenbibliothek]",BF00019677,,,AU01051586,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bibliotheksmagazin,¬The¬ greeks and their gods - Second printing,AK01765192,,,,AU010515864,,,,,,,,,,,,"Mit Anstreichungen von Siegfried Kracauer (mit Bleistift), dazu die Seitenangabe und eine Notiz auf der Titelseite",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kracauer\, Siegfried (1889-1966),Kracauer\, Elisabeth (1893-1971)","PE00003459,PE00076544",,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,0.4,,,,,,,,,,,,,,Am Standort,,Am Standort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.dla-marbach.de/find/opac/id/AU01051586,benutzbar,,,,,,,,,,,,,,,,
"",,202307319,,,,,,"G:Kracauer\, Siegfried (Bibliothek des Autors)",Krac2,,,,,,,,,,,,,,,,,"Kracauer\, Siegfried / Merkzeichen / Notiz,Kracauer\, Siegfried / Einlage",,,"SE00275012,SE00249183",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-07-21,,,,2023-07-21,,,,,,,,,,,,,,,,,,,"Mit Anstreichungen von Siegfried Kracauer (mit Bleistift), dazu eine Notiz auf dem Schmutztitel. Einlage: 1 unbeschrifteter Zettel vor S. 101 eingelegt (Einlage verbleibt im Buch)",,,,,,,,,,,,,,,,,,,,,,,"G:Kracauer\, Siegfried (Bibliothek des Autors) - [Geschlossener Bestand der Bibliothek\, Nachlass\, Autorenbibliothek]",BF00019677,,,AU01051593,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bibliotheksmagazin,¬The¬ greek philosophers : from Thales to Aristoteles - First Harper Torchbook edition,AK01810154,,,,AU010515935,,,,,,,,,,,,"Mit Anstreichungen von Siegfried Kracauer (mit Bleistift), dazu eine Notiz auf dem Schmutztitel. Einlage: 1 unbeschrifteter Zettel vor S. 101 eingelegt (Einlage verbleibt im Buch)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kracauer\, Siegfried (1889-1966),Kracauer\, Elisabeth (1893-1971)","PE00003459,PE00076544",,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,0.4,,,,,,,,,,,,,,Am Standort,,Am Standort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.dla-marbach.de/find/opac/id/AU01051593,benutzbar,,,,,,,,,,,,,,,,
"",,202308438,,,,,,"G:Kracauer\, Siegfried (Bibliothek des Autors)",Krac2,"Angeb. an: Morelly,E.-G.: Code de la nature",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-08-30,,,,2023-08-30,,,,,,,,,,,,,,,,,,,ohne Titel,,,,,,,,,,,,,,,,,,,,,,,"G:Kracauer\, Siegfried (Bibliothek des Autors) - [Geschlossener Bestand der Bibliothek\, Nachlass\, Autorenbibliothek]",BF00019677,,,AU01053391,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bibliotheksmagazin,¬A¬ chacun selon son travail,AK01812198,,,,AU010533915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kracauer\, Siegfried (1889-1966),Kracauer\, Elisabeth (1893-1971)","PE00003459,PE00076544",,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,0.4,,,,,,,,,,,,,,Am Standort,,Am Standort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.dla-marbach.de/find/opac/id/AU01053391,benutzbar,,,,,,,,,,,,,,,,
"",,202307321,,,,,,"G:Kracauer\, Siegfried (Bibliothek des Autors)",Krac2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-07-21,,,,2023-07-21,,,,,,,,,,,,,,,,,,,ohne Titel,,,true,,,,,,,,,,,,,,,,,,,,"G:Kracauer\, Siegfried (Bibliothek des Autors) - [Geschlossener Bestand der Bibliothek\, Nachlass\, Autorenbibliothek]",BF00019677,,,AU01051595,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bibliotheksmagazin,Kritik der neueren Ontologie,AK01810156,,,,AU010515953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kracauer\, Siegfried (1889-1966),Kracauer\, Elisabeth (1893-1971)","PE00003459,PE00076544",,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,0.4,,,,,,,,,,,,,,Am Standort,,Am Standort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.dla-marbach.de/find/opac/id/AU01051595,benutzbar,,,,,,,,,,,,,,,,
