accession_display,accession_id,accessionNumber,accessLevel,acronym_mv,broadcastDate,broadcastStation,callNumberBibliographic_mv,callNumberCollection_mv,callNumberItem,callNumberItemSuffix,callNumberReadingRoom,category,categoryContent_mv,categoryEntity_mv,categoryIndex_mv,categoryMedia_mv,categoryMedium_mv,categoryPublication_mv,categorySub,categorySubSub,child_display_mv,child_id_mv,classificationAuthor_display_mv,classificationAuthor_id_mv,classificationChain,classification_display_mv,classificationForm_display_mv,classificationForm_id_mv,classification_id_mv,classificationNewspaper_comment_mv,classificationNewspaper_text_mv,classificationOther_comment_mv,classificationOther_text_mv,classificationSubject_display_mv,classificationSubject_id_mv,classificationSubjectOther_mv,confidential,content,corporationAbout_comment_mv,corporationAbout_display_mv,corporationAbout_id_mv,corporationAbout_role_mv,corporationAbout_type_mv,corporationAt_display_mv,corporationAt_id_mv,corporationBy_comment_mv,corporationByConference_creator_mv,corporationByConference_display_mv,corporationByConference_id_mv,corporationByConference_role_mv,corporationBy_creator_mv,corporationBy_display_mv,corporationBy_id_mv,corporationBy_role_mv,corporationByTerritory_creator_mv,corporationByTerritory_display_mv,corporationByTerritory_id_mv,corporationByTerritory_role_mv,corporationBy_type_mv,corporation_display_mv,corporation_id_mv,corporationTo_comment_mv,corporationTo_display_mv,corporationTo_id_mv,corporationTo_type_mv,country_mv,dateActivityEnd,dateActivityStart,dateCataloged,dateLifespanComment_mv,dateLifespanEnd,dateLifespanStart,dateModified,dateNote_mv,dateOrigin,dateOriginComment_mv,dateOriginEnd,dateOriginStart,dateOtherComment_mv,dateOther_mv,dateRetention,department,description_text_mv,description_type_mv,digitalObject_display_mv,digitalObject_id_mv,dimension_comment_mv,dimension_depth_mv,dimension_diameter_mv,dimension_height_mv,dimension_width_mv,display,edition,editionNormalized,enveloped,extent,extentFormat,extentIllustrations_mv,extentSupplements,Feldbezeichnung,filePath,filterCollection_mv,gender,genre,genreOther_mv,genreSub,genreSubOther_mv,gnd_id_mv,gndRelation_comment_mv,gndRelation_id_mv,gndRelation_text_mv,gndRelation_type_mv,gnd_type_mv,headword_mv,holding_display_mv,holding_id_mv,host_display_mv,host_id_mv,id,identifier_id_mv,identifier_type_mv,index,inscription,inventory,inventoryMissing,inventoryNumber,isbn_mv,ismn_mv,issn_mv,item_display_mv,item_holding_display_mv,item_holding_id_mv,item_id_mv,itemization_extent_mv,itemization_status_mv,itemization_unit_mv,itemNumber,journalIssue_display_mv,journalIssue_id_mv,language_mv,languageOriginal_mv,library_display_mv,library_id_mv,locationBoxNumber,locationComment,locationFolderNumber,location_mv,manifestation_display,manifestation_id,manuscript_display_mv,manuscript_id_mv,material,mediaNumber,microform_mv,nameAlternative_comment_mv,nameAlternative_name_mv,nameAlternative_suffix_mv,nameAlternative_type_mv,nameFormerOrLater_display_mv,nameFormerOrLater_id_mv,nameOriginal_mv,nameTemporary_display_mv,nameTemporary_id_mv,notation,note,noteBibliography_mv,noteClassification,noteContent_mv,noteDimension,noteExplanatory_text_mv,noteExplanatory_type_mv,noteFootnote_text_mv,noteFootnote_type_mv,noteObjectType,noteOther_mv,noteProvenance_text_mv,noteProvenance_type_mv,noteRemark_text_mv,noteRemark_type_mv,noteRequirements_mv,object_display,object_id,occupation_mv,order_extent_mv,order_status_mv,order_unit_mv,parent_display_mv,parent_id_mv,parentIssueDate,parentIssueNumber,parentIssuePage,parentIssueVolume,parentIssueYear,parentIssueYearVolume,parentTitleOriginal_mv,parent_type_mv,parentVolume_mv,parentVolumeNormalized_mv,parentVolumeTotal,personAbout_comment_mv,personAbout_display_mv,personAbout_id_mv,personAbout_role_mv,personAt_display_mv,personAt_id_mv,personBy_comment_mv,personBy_creator_mv,personBy_display_mv,personBy_id_mv,personBy_role_mv,person_display_mv,person_id_mv,personTo_comment_mv,personTo_display_mv,personTo_id_mv,personTo_role_mv,photoNegativeNumber_mv,placeBirth,placeDeath,place_mv,predecessor_display_mv,predecessor_id_mv,provenance,publicationHistory,publisher_display_mv,publisher_id_mv,publisherOriginalLocation_mv,publisherOriginal_text_mv,publisherOriginal_type_mv,reference_text_mv,reference_type_mv,relation_display_mv,relation_id_mv,relation_type_mv,schemaVersion,scholarlyPublication_date_mv,scholarlyPublication_location_mv,scholarlyPublication_text_mv,scholarlyPublication_type_mv,seeAlso_display_mv,seeAlso_id_mv,sequence_mv,sortingKey,sortingKeySub,sortingTitleMain,sortingTitleOther,statusCataloging,statusEditing,statusItem,statusJournalReview,statusLoan,statusPreservation,storageArea,subject_display_mv,subject_id_mv,subjectLocation_comment_mv,subjectLocation_display_mv,subjectLocation_id_mv,subjectLocation_type_mv,subjectOther_mv,subject_type_mv,subseries,successor_display_mv,successor_id_mv,title,titleMain_category,titleMain_comment,titleMain_text,titleMain_type,titleOriginal,titleOther_category_mv,titleOther_comment_mv,titleOther_language_mv,titleOther_text_mv,titleOther_type_mv,titlePrefix,titleResponsability,titleResponsabilityFull,titleShort,titleSuffix,titleType,url,usageRestriction,usageRestrictionComment,usedFor_display_mv,usedFor_id_mv,useTerm_display_mv,useTerm_id_mv,vendor_id_mv,vendor_type_mv,virtualRecording,website_description_mv,website_url_mv,workAbout_display_mv,workAbout_id_mv,workCompilation_display_mv,workCompilation_id_mv,work_display_mv,work_id_mv
"",,,,,,,,,,,,Werktitel,,,,,,,Einzelne Einheit / nicht Teil eines Gesamtwerks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-12-08,,,,2016-07-13,,,,,,,,,,,,,,,,,,,"Döblin, Alfred (1878-1957). Zur Wahnbildung im Senium",,,,,,,,,,,,,,,,,,,,,,,,,,,AK01405773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,creator,"Döblin\, Alfred (1878-1957)",PE00006675,Verfasser/Urheber,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,Retrokonversion,,,,,,,,,,,,,,,,,"Döblin, Alfred <1878-1957>. Zur Wahnbildung im Senium",,,Zur Wahnbildung im Senium,,,,,,,,,Alfred Döblin,,,,,https://www.dla-marbach.de/find/opac/id/AK01405773,,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,Werktitel,,,,,,,Einzelne Einheit / nicht Teil eines Gesamtwerks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-12-16,,,,2020-01-14,,1968,1968,,,,,,,,,,,,,,,,"Döblin, Alfred (1878-1957). Die Vertreibung der Gespenster (Zusammenstellung : 1968)",,,,,,,,,,,,,Zusammenstellung,,,,,,,,,,,,,,AK01407553,,,,,,,,,,,,,,,,,,,,,Deutsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"enthält autobiographische Schriften\, Betrachtungen zur Zeit\, Aufsätze zu Kunst und Literatur",Redaktionelle Bemerkung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,creator,"Döblin\, Alfred (1878-1957)",PE00006675,Verfasser/Urheber,,,,,,,,,,,,,,,,,,,Erscheinungsjahr,,,,,,0.4,,,,,,,,,,,,,Retrokonversion,,,,,,,,,,,,,,,,,"Döblin, Alfred <1878-1957>. ¬Die¬ Vertreibung der Gespenster (Zusammenstellung : 1968)",,,Die Vertreibung der Gespenster,,,,,,,,,,,,,,https://www.dla-marbach.de/find/opac/id/AK01407553,,,,,,,1202837018,GND (Werktitel),,,,,,,,,
"",,,,,,,,,,,,Werktitel,,,,,,,Einzelne Einheit / nicht Teil eines Gesamtwerks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-01-07,,,,2015-01-07,,,,,,,,,,,,,,,,,,,"Döblin, Alfred (1878-1957). Die tragische Poste-restante-Stelle",,,,,,,,,,,,,,,,,,,,,,,,,,,AK01408466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,creator,"Döblin\, Alfred (1878-1957)",PE00006675,Verfasser/Urheber,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,Retrokonversion,,,,,,,,,,,,,,,,,"Döblin, Alfred <1878-1957>. ¬Die¬ tragische Poste-restante-Stelle",,,Die tragische Poste-restante-Stelle,,,,,,,,,Alfred Döblin,,,,,https://www.dla-marbach.de/find/opac/id/AK01408466,,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,Werktitel,,,,,,,Einzelne Einheit / nicht Teil eines Gesamtwerks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-01-07,,,,2015-07-17,,,,,,,,,,,,,,,,,,,"Döblin, Alfred (1878-1957). Abschied und Wiederkehr",,,,,,,,,,,,,,,,,,,,,,,,,,,AK01408474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,creator,"Döblin\, Alfred (1878-1957)",PE00006675,Verfasser/Urheber,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,Retrokonversion,,,,,,,,,,,,,,,,,"Döblin, Alfred <1878-1957>. Abschied und Wiederkehr",,,Abschied und Wiederkehr,,,,,,"Als ich Abschied nahm,Als ich wiederkam,Meine Heimkehr","370n,370n,370n",,Alfred Döblin,,,,,https://www.dla-marbach.de/find/opac/id/AK01408474,,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,Werktitel,,,,,,,Einzelne Einheit / nicht Teil eines Gesamtwerks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-01-09,,,,2015-06-12,,,,,,,,,,,,,,,,,,,"Döblin, Alfred (1878-1957). Griffe ins Leben : Berliner Theaterberichte 1921-1924",,,,,,,,,,,,,,,,,,,,,,,,,,,AK01409155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,creator,"Döblin\, Alfred (1878-1957)",PE00006675,Verfasser/Urheber,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,Retrokonversion,,,,,,,,,,,,,,,,,"Döblin, Alfred <1878-1957>. Griffe ins Leben : Berliner Theaterberichte 1921-1924",,,Griffe ins Leben : Berliner Theaterberichte 1921-1924,,,,,,,,,Alfred Döblin,,,,,https://www.dla-marbach.de/find/opac/id/AK01409155,,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,Werktitel,,,,,,,Einzelne Einheit / nicht Teil eines Gesamtwerks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-01-21,,,,2015-02-24,,,,,,,,,,,,,,,,,,,"Döblin, Alfred (1878-1957). Die Fahrt ins Blaue",,,,,,,,,,,,,,,,,,,,,,,,,,,AK01411698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,creator,"Döblin\, Alfred (1878-1957)",PE00006675,Verfasser/Urheber,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,Retrokonversion,,,,,,,,,,,,,,,,,"Döblin, Alfred <1878-1957>. ¬Die¬ Fahrt ins Blaue",,,Die Fahrt ins Blaue,,,,,,,,,Alfred Döblin,,,,,https://www.dla-marbach.de/find/opac/id/AK01411698,,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,Werktitel,,,,,,,Einzelne Einheit / nicht Teil eines Gesamtwerks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-12-01,,,,2017-07-31,,,,,,,,,,,,,,,,,,,"Döblin, Alfred (1878-1957). Comtess Mizzi : Spiel in einem Aufzug",,,,,,,,,,,,,,,,,,,,,,,,,,,AK01404457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ED (des nachgelassenen Textfragments) in: ""Drama\, Hörspiel\, Film"" / hrsg. von Erich Kleinschmidt. - Olten : Walter (1983)\, S.32-61. Enstehung um 1909. Um 1920 Überarbeitung als Filmmanuskript unter dem Titel ""Die geweihten Töchter"" [zuerst als Auszug erschienen in: ""Das Dreieck"". - (1924)\, 1\, S.22-24] und als eine Art Fortsetzung unter dem Titel ""Szenen eines Filmmanuskripts"" (später ""Siddi"") [erschienen in: ""Die Literarische Welt"". - 6 (1930)\, 39 vom 26.9.1930\, S.4].",Geschichte des Werks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,creator,"Döblin\, Alfred (1878-1957)",PE00006675,Verfasser/Urheber,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,Retrokonversion,,,,,,,,,,,,,,,,,"Döblin, Alfred <1878-1957>. Comtess Mizzi : Spiel in einem Aufzug",,,Comtess Mizzi : Spiel in einem Aufzug,,,,,,,,,Alfred Döblin,,,,,https://www.dla-marbach.de/find/opac/id/AK01404457,,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,Werktitel,,,,,,,Einzelne Einheit / nicht Teil eines Gesamtwerks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-02-03,,,,2015-03-03,,,,,,,,,,,,,,,,,,,"Döblin, Alfred (1878-1957). Herr Gütermann",,,,,,,,,,,,,,,,,,,,,,,,,,,AK01414718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,creator,"Döblin\, Alfred (1878-1957)",PE00006675,Verfasser/Urheber,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,Retrokonversion,,,,,,,,,,,,,,,,,"Döblin, Alfred <1878-1957>. Herr Gütermann",,,Herr Gütermann,,,,,,,,,Alfred Döblin,,,,,https://www.dla-marbach.de/find/opac/id/AK01414718,,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,Werktitel,,,,,,,Einzelne Einheit / nicht Teil eines Gesamtwerks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-02-06,,,,2016-02-09,,,,,,,,,,,,,,,,,,,"Döblin, Alfred (1878-1957). Kuriosa aus Deutschland",,,,,,,,,,,,,,,,,,,,,,,,,,,AK01415346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,creator,"Döblin\, Alfred (1878-1957)",PE00006675,Verfasser/Urheber,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,Retrokonversion,,,,,,,,,,,,,,,,,"Döblin, Alfred <1878-1957>. Kuriosa aus Deutschland",,,Kuriosa aus Deutschland,,,,,,,,,Alfred Döblin,,,,,https://www.dla-marbach.de/find/opac/id/AK01415346,,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,Werktitel,,,,,,,Einzelne Einheit / nicht Teil eines Gesamtwerks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-02-06,,,,2020-03-29,,1926,1926,,,,,,,,,,,,,,,,"Döblin, Alfred (1878-1957). Wie kamen Sie zu Ihrem Pseudonym? (1926)",,,,,,,,,,,,,,,,,Bezug: Enthalten in,1202802664,"Döblin\, Alfred <1878-1957>. Schriften zu Leben und Werk (Zusammenstellung : 1986)",Werk: Werk,,,,,,,AK01415413,,,,,,,,,,,,,,,,,,,,,Deutsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Döblin über sein Pseudonym ""Linke Poot"" als Antwort auf eine Umfrage,Erstdruck: Berliner Börsen-Courier : moderne Tageszeitung für alle Gebiete 59 (1926) 574\, Abendausgabe vom 09.12.1926\, S. 2,Titel fingiert","Geschichte des Werks,Geschichte des Werks,Verwendungshinweis",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,creator,"Döblin\, Alfred (1878-1957)",PE00006675,Verfasser/Urheber,,,,,,,,,,,,,,,,,,,Erscheinungsjahr,,,,,,0.4,,,,,,,,,,,,,Abgeschlossen,,,,,,,,,,,,,,,,,"Döblin, Alfred <1878-1957>. Wie kamen Sie zu Ihrem Pseudonym? (1926)",,,Wie kamen Sie zu Ihrem Pseudonym?,,,,,,,,,,,,,,https://www.dla-marbach.de/find/opac/id/AK01415413,,,,,,,1207264032,GND (Werktitel),,,,,,,,,
"",,,,,,,,,,,,Werktitel,,,,,,,Einzelne Einheit / nicht Teil eines Gesamtwerks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-02-05,,,,2015-03-03,,,,,,,,,,,,,,,,,,,"Döblin, Alfred (1878-1957). Ich lustwandele an der Spree",,,,,,,,,,,,,,,,,,,,,,,,,,,AK01415110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,creator,"Döblin\, Alfred (1878-1957)",PE00006675,Verfasser/Urheber,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,Retrokonversion,,,,,,,,,,,,,,,,,"Döblin, Alfred <1878-1957>. Ich lustwandele an der Spree",,,Ich lustwandele an der Spree,,,,,,,,,Alfred Döblin,,,,,https://www.dla-marbach.de/find/opac/id/AK01415110,,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,Werktitel,,,,,,,Einzelne Einheit / nicht Teil eines Gesamtwerks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-02-12,,,,2015-09-14,,,,,,,,,,,,,,,,,,,"Döblin, Alfred (1878-1957). Man ignoriere das Fräulein Neumann",,,,,,,,,,,,,,,,,,,,,,,,,,,AK01416462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,creator,"Döblin\, Alfred (1878-1957)",PE00006675,Verfasser/Urheber,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,Retrokonversion,,,,,,,,,,,,,,,,,"Döblin, Alfred <1878-1957>. Man ignoriere das Fräulein Neumann",,,Man ignoriere das Fräulein Neumann,,,,,,,,,Alfred Döblin,,,,,https://www.dla-marbach.de/find/opac/id/AK01416462,,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,Werktitel,,,,,,,Einzelne Einheit / nicht Teil eines Gesamtwerks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-02-10,,,,2015-07-06,,,,,,,,,,,,,,,,,,,"Döblin, Alfred (1878-1957). Kunst ist nicht frei, sondern wirksam: ars militans",,,,,,,,,,,,,,,,,,,,,,,,,,,AK01415762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,creator,"Döblin\, Alfred (1878-1957)",PE00006675,Verfasser/Urheber,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,Retrokonversion,,,,,,,,,,,,,,,,,"Döblin, Alfred <1878-1957>. Kunst ist nicht frei, sondern wirksam: ars militans",,,"Kunst ist nicht frei, sondern wirksam: ars militans",,,,,,,,,Alfred Döblin,,,,,https://www.dla-marbach.de/find/opac/id/AK01415762,,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,Werktitel,,,,,,,Einzelne Einheit / nicht Teil eines Gesamtwerks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-02-10,,,,2016-11-17,,1923,1923,,,,,,,,,,,,,,,,"Döblin, Alfred (1878-1957). Liebe im Bureau (1923)",,,,,,,,,,,,,,,,,,,,,,,,,,,AK01415780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Erstveröffentlichung: ""Berliner Tageblatt und Handels-Zeitung"". - 52 (1923)\, 439\, Morgenausg. vom 19.9.1923\, S.2.",679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,creator,"Döblin\, Alfred (1878-1957)",PE00006675,Verfasser/Urheber,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,Retrokonversion,,,,,,,,,,,,,,,,,"Döblin, Alfred <1878-1957>. Liebe im Bureau (1923)",,,Liebe im Bureau,,,,,,,,,Alfred Döblin,,,,,https://www.dla-marbach.de/find/opac/id/AK01415780,,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,Werktitel,,,,,,,Einzelne Einheit / nicht Teil eines Gesamtwerks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-02-05,,,,2018-04-24,,1929,1929,,,,,,,,,,,,,,,,"Döblin, Alfred (1878-1957). Kassenärzte und Kassenpatienten (1929)",,,,,,,,,,,,,,,,,,,,,,,,,,,AK01415238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Erstveröffentlichung: ""Der Querschnitt"" [Berlin]. - 9 (1929)\, 5\, S.312-314.",679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,creator,"Döblin\, Alfred (1878-1957)",PE00006675,Verfasser/Urheber,,,,,,,,,,,,,,,,,,,Erscheinungsjahr,,,,,,0.4,,,,,,,,,,,,,Abgeschlossen,,,,,,,,,,,,,,,,,"Döblin, Alfred <1878-1957>. Kassenärzte und Kassenpatienten (1929)",,,Kassenärzte und Kassenpatienten,,,,,,,,,,,,,,https://www.dla-marbach.de/find/opac/id/AK01415238,,,,,,,1118633601,GND (Werktitel),,,,,,,,,
"",,,,,,,,,,,,Werktitel,,,,,,,Einzelne Einheit / nicht Teil eines Gesamtwerks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-02-13,,,,2015-02-19,,,,,,,,,,,,,,,,,,,"Döblin, Alfred (1878-1957). Ausflug nach Prag",,,,,,,,,,,,,,,,,,,,,,,,,,,AK01416668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,creator,"Döblin\, Alfred (1878-1957)",PE00006675,Verfasser/Urheber,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,Retrokonversion,,,,,,,,,,,,,,,,,"Döblin, Alfred <1878-1957>. Ausflug nach Prag",,,Ausflug nach Prag,,,,,,,,,Alfred Döblin,,,,,https://www.dla-marbach.de/find/opac/id/AK01416668,,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,Werktitel,,,,,,,Einzelne Einheit / nicht Teil eines Gesamtwerks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-02-16,,,,2015-04-27,,,,,,,,,,,,,,,,,,,"Döblin, Alfred (1878-1957). Reines Vergnügen am Theater",,,,,,,,,,,,,,,,,,,,,,,,,,,AK01417153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,creator,"Döblin\, Alfred (1878-1957)",PE00006675,Verfasser/Urheber,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,Retrokonversion,,,,,,,,,,,,,,,,,"Döblin, Alfred <1878-1957>. Reines Vergnügen am Theater",,,Reines Vergnügen am Theater,,,,,,,,,Alfred Döblin,,,,,https://www.dla-marbach.de/find/opac/id/AK01417153,,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,Werktitel,,,,,,,Einzelne Einheit / nicht Teil eines Gesamtwerks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-02-13,,,,2015-04-24,,,,,,,,,,,,,,,,,,,"Döblin, Alfred (1878-1957). Nennt sich Kritik",,,,,,,,,,,,,,,,,,,,,,,,,,,AK01416684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,creator,"Döblin\, Alfred (1878-1957)",PE00006675,Verfasser/Urheber,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,Retrokonversion,,,,,,,,,,,,,,,,,"Döblin, Alfred <1878-1957>. Nennt sich Kritik",,,Nennt sich Kritik,,,,,,,,,Alfred Döblin,,,,,https://www.dla-marbach.de/find/opac/id/AK01416684,,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,Werktitel,,,,,,,Einzelne Einheit / nicht Teil eines Gesamtwerks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-02-16,,,,2015-10-22,,,,,,,,,,,,,,,,,,,"Döblin, Alfred (1878-1957). Kreislers Eckfenster",,,,,,,,,,,,,,,,,,,,,,,,,,,AK01417198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,creator,"Döblin\, Alfred (1878-1957)",PE00006675,Verfasser/Urheber,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,Retrokonversion,,,,,,,,,,,,,,,,,"Döblin, Alfred <1878-1957>. Kreislers Eckfenster : zur Überwindung des Dramas",,,Kreislers Eckfenster,,,,,,,,,Alfred Döblin,,,zur Überwindung des Dramas,,https://www.dla-marbach.de/find/opac/id/AK01417198,,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,Werktitel,,,,,,,Einzelne Einheit / nicht Teil eines Gesamtwerks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-02-16,,,,2015-05-08,,,,,,,,,,,,,,,,,,,"Döblin, Alfred (1878-1957). ""Der Tod des Empedokles""",,,,,,,,,,,,,,,,,,,,,,,,,,,AK01417299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,creator,"Döblin\, Alfred (1878-1957)",PE00006675,Verfasser/Urheber,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,Retrokonversion,,,,,,,,,,,,,,,,,"Döblin, Alfred <1878-1957>. ¬""Der¬ Tod des Empedokles""",,,"""Der Tod des Empedokles""",,,,,,,,,Alfred Döblin,,,,,https://www.dla-marbach.de/find/opac/id/AK01417299,,,,,,,,,,,,,,,,,
