accession_display,accession_id,accessionNumber,accessLevel,acronym_mv,broadcastDate,broadcastStation,callNumberBibliographic_mv,callNumberCollection_mv,callNumberItem,callNumberItemSuffix,callNumberReadingRoom,category,categoryContent_mv,categoryEntity_mv,categoryIndex_mv,categoryMedia_mv,categoryMedium_mv,categoryPublication_mv,categorySub,categorySubSub,child_display_mv,child_id_mv,classificationAuthor_display_mv,classificationAuthor_id_mv,classificationChain,classification_display_mv,classificationForm_display_mv,classificationForm_id_mv,classification_id_mv,classificationNewspaper_comment_mv,classificationNewspaper_text_mv,classificationOther_comment_mv,classificationOther_text_mv,classificationSubject_display_mv,classificationSubject_id_mv,classificationSubjectOther_mv,confidential,content,corporationAbout_comment_mv,corporationAbout_display_mv,corporationAbout_id_mv,corporationAbout_role_mv,corporationAbout_type_mv,corporationAt_display_mv,corporationAt_id_mv,corporationBy_comment_mv,corporationByConference_creator_mv,corporationByConference_display_mv,corporationByConference_id_mv,corporationByConference_role_mv,corporationBy_creator_mv,corporationBy_display_mv,corporationBy_id_mv,corporationBy_role_mv,corporationByTerritory_creator_mv,corporationByTerritory_display_mv,corporationByTerritory_id_mv,corporationByTerritory_role_mv,corporationBy_type_mv,corporation_display_mv,corporation_id_mv,corporationTo_comment_mv,corporationTo_display_mv,corporationTo_id_mv,corporationTo_type_mv,country_mv,dateActivityEnd,dateActivityStart,dateCataloged,dateLifespanComment_mv,dateLifespanEnd,dateLifespanStart,dateModified,dateNote_mv,dateOrigin,dateOriginComment_mv,dateOriginEnd,dateOriginStart,dateOtherComment_mv,dateOther_mv,dateRetention,department,description_text_mv,description_type_mv,digitalObject_display_mv,digitalObject_id_mv,dimension_comment_mv,dimension_depth_mv,dimension_diameter_mv,dimension_height_mv,dimension_width_mv,display,edition,editionNormalized,enveloped,extent,extentFormat,extentIllustrations_mv,extentSupplements,Feldbezeichnung,filePath,filterCollection_mv,gender,genre,genreOther_mv,genreSub,genreSubOther_mv,gnd_id_mv,gndRelation_comment_mv,gndRelation_id_mv,gndRelation_text_mv,gndRelation_type_mv,gnd_type_mv,headword_mv,holding_display_mv,holding_id_mv,host_display_mv,host_id_mv,id,identifier_id_mv,identifier_type_mv,index,inscription,inventory,inventoryMissing,inventoryNumber,isbn_mv,ismn_mv,issn_mv,item_display_mv,item_holding_display_mv,item_holding_id_mv,item_id_mv,itemization_extent_mv,itemization_status_mv,itemization_unit_mv,itemNumber,journalIssue_display_mv,journalIssue_id_mv,language_mv,languageOriginal_mv,library_display_mv,library_id_mv,locationBoxNumber,locationComment,locationFolderNumber,location_mv,manifestation_display,manifestation_id,manuscript_display_mv,manuscript_id_mv,material,mediaNumber,microform_mv,nameAlternative_comment_mv,nameAlternative_name_mv,nameAlternative_suffix_mv,nameAlternative_type_mv,nameFormerOrLater_display_mv,nameFormerOrLater_id_mv,nameOriginal_mv,nameTemporary_display_mv,nameTemporary_id_mv,notation,note,noteBibliography_mv,noteClassification,noteContent_mv,noteDimension,noteExplanatory_text_mv,noteExplanatory_type_mv,noteFootnote_text_mv,noteFootnote_type_mv,noteObjectType,noteOther_mv,noteProvenance_text_mv,noteProvenance_type_mv,noteRemark_text_mv,noteRemark_type_mv,noteRequirements_mv,object_display,object_id,occupation_mv,order_extent_mv,order_status_mv,order_unit_mv,parent_display_mv,parent_id_mv,parentIssueDate,parentIssueNumber,parentIssuePage,parentIssueVolume,parentIssueYear,parentIssueYearVolume,parentTitleOriginal_mv,parent_type_mv,parentVolume_mv,parentVolumeNormalized_mv,parentVolumeTotal,personAbout_comment_mv,personAbout_display_mv,personAbout_id_mv,personAbout_role_mv,personAt_display_mv,personAt_id_mv,personBy_comment_mv,personBy_creator_mv,personBy_display_mv,personBy_id_mv,personBy_role_mv,person_display_mv,person_id_mv,personTo_comment_mv,personTo_display_mv,personTo_id_mv,personTo_role_mv,photoNegativeNumber_mv,placeBirth,placeDeath,place_mv,predecessor_display_mv,predecessor_id_mv,provenance,publicationHistory,publisher_display_mv,publisher_id_mv,publisherOriginalLocation_mv,publisherOriginal_text_mv,publisherOriginal_type_mv,reference_text_mv,reference_type_mv,relation_display_mv,relation_id_mv,relation_type_mv,schemaVersion,scholarlyPublication_date_mv,scholarlyPublication_location_mv,scholarlyPublication_text_mv,scholarlyPublication_type_mv,seeAlso_display_mv,seeAlso_id_mv,sequence_mv,sortingKey,sortingKeySub,sortingTitleMain,sortingTitleOther,statusCataloging,statusEditing,statusItem,statusJournalReview,statusLoan,statusPreservation,storageArea,subject_display_mv,subject_id_mv,subjectLocation_comment_mv,subjectLocation_display_mv,subjectLocation_id_mv,subjectLocation_type_mv,subjectOther_mv,subject_type_mv,subseries,successor_display_mv,successor_id_mv,title,titleMain_category,titleMain_comment,titleMain_text,titleMain_type,titleOriginal,titleOther_category_mv,titleOther_comment_mv,titleOther_language_mv,titleOther_text_mv,titleOther_type_mv,titlePrefix,titleResponsability,titleResponsabilityFull,titleShort,titleSuffix,titleType,url,usageRestriction,usageRestrictionComment,usedFor_display_mv,usedFor_id_mv,useTerm_display_mv,useTerm_id_mv,vendor_id_mv,vendor_type_mv,virtualRecording,website_description_mv,website_url_mv,workAbout_display_mv,workAbout_id_mv,workCompilation_display_mv,workCompilation_id_mv,work_display_mv,work_id_mv
"",,,,,,,,,,,,Werktitel,,,,,,,Einzelne Einheit / nicht Teil eines Gesamtwerks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-06-04,,,,2019-06-04,,1928,1928,,,,,,,,,,,,,,,,"Kracauer, Siegfried (1889-1966). Die Dame mit dem Tigerfell (Filmkritik : 1928)",,,,,,,,,,,,,Filmkritik,,,,,,,,,,,,,,AK01682843,,,,,,,,,,,,,,,,,,,,,Deutsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,creator,"Kracauer\, Siegfried (1889-1966)",PE00003459,Verfasser/Urheber,,,,,,,,,,,,,,,,,,,Erscheinungsjahr,"Levin\, Thomas Y.: Siegfried Kracauer. - 1989",positiv,,,,0.4,,,,,,,,,,,,,Abgeschlossen,,,,,,,,,,,,,,,,,"Kracauer, Siegfried <1889-1966>. ¬Die¬ Dame mit dem Tigerfell (Filmkritik : 1928)",,,Die Dame mit dem Tigerfell,,,,,,Rezension von: Die Dame mit dem Tigerfell,370n,,,,,,,https://www.dla-marbach.de/find/opac/id/AK01682843,,,,,,,1187758760,GND (Werktitel),,,,,,,,,
"",,,,,,,,,,,,Werktitel,,,,,,,Einzelne Einheit / nicht Teil eines Gesamtwerks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-06-07,,,,2019-06-07,,1928,1928,,,,,,,,,,,,,,,,"Kracauer, Siegfried (1889-1966). Ginster (1928)",,,,,,,,,,,,,,,,,"Bezug: Enthalten in,Nachfolger","4442991-5,AK01683658","Kracauer\, Siegfried <1889-1966>. Ginster (Roman : 1928),Kracauer\, Siegfried <1889-1966>. Ginster (1928 April 19)","Werk: Werk,Werk: Werk",,18.04.1928,,,,,AK01683656,,,,,,,,,,,,,,,,,,,,,Deutsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9. Folge der Serie ""Ginster. Fragmente aus einem Roman"". Erschienen als Vorabdruck in der FZ des Romans ""Ginster""",Geschichte des Werks,1928 April 18,381a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,creator,"Kracauer\, Siegfried (1889-1966)",PE00003459,Verfasser/Urheber,,,,,,,,,,,,,,,,,,,Erscheinungsjahr,"Levin\, Thomas Y.: Siegfried Kracauer. - 1989",positiv,,,,0.4,,,,,,,,,,,,,Abgeschlossen,,,,,,,,,,,,,,,,,"Kracauer, Siegfried <1889-1966>. Ginster (1928 April 18)",,,Ginster,,,,,,,,,,,,,,https://www.dla-marbach.de/find/opac/id/AK01683656,,,,,,,1188068547,GND (Werktitel),,,,,,,,,
"",,,,,,,,,,,,Werktitel,,,,,,,Einzelne Einheit / nicht Teil eines Gesamtwerks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-06-07,,,,2019-06-07,,1928,1928,,,,,,,,,,,,,,,,"Kracauer, Siegfried (1889-1966). Ginster (1928)",,,,,,,,,,,,,,,,,"Bezug: Enthalten in,Nachfolger","4442991-5,AK01683661","Kracauer\, Siegfried <1889-1966>. Ginster (Roman : 1928),Kracauer\, Siegfried <1889-1966>. Ginster (1928 April 22)","Werk: Werk,Werk: Werk",,21.04.1928,,,,,AK01683660,,,,,,,,,,,,,,,,,,,,,Deutsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12. Folge der Serie ""Ginster. Fragmente aus einem Roman"". Erschienen als Vorabdruck in der FZ des Romans ""Ginster""",Geschichte des Werks,1928 April 21,381a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,creator,"Kracauer\, Siegfried (1889-1966)",PE00003459,Verfasser/Urheber,,,,,,,,,,,,,,,,,,,Erscheinungsjahr,"Levin\, Thomas Y.: Siegfried Kracauer. - 1989",positiv,,,,0.4,,,,,,,,,,,,,Abgeschlossen,,,,,,,,,,,,,,,,,"Kracauer, Siegfried <1889-1966>. Ginster (1928 April 21)",,,Ginster,,,,,,,,,,,,,,https://www.dla-marbach.de/find/opac/id/AK01683660,,,,,,,1188068768,GND (Werktitel),,,,,,,,,
"",,,,,,,,,,,,Werktitel,,,,,,,Einzelne Einheit / nicht Teil eines Gesamtwerks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-06-17,,,,2019-10-28,,1928,1928,,,,,,,,,,,,,,,,"Kracauer, Siegfried (1889-1966). Zu den Schriften Walter Benjamins (Rezension : 1928)",,,,,,,,,,,,,Rezension,,,,,,,,,,,,,,AK01684368,,,,,,,,,,,,,,,,,,,,,Deutsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,creator,"Kracauer\, Siegfried (1889-1966)",PE00003459,Verfasser/Urheber,,,,,,,,,,,,,,,,,,,Erscheinungsjahr,"Levin\, Thomas Y.: Siegfried Kracauer. - 1989",positiv,,,,0.4,,,,,,,,,,,,,Abgeschlossen,,,,,,,,,,,,,,,,,"Kracauer, Siegfried <1889-1966>. Zu den Schriften Walter Benjamins (Rezension : 1928)",,,Zu den Schriften Walter Benjamins,,,,,,"Rezension von: Walter Benjamin\, Ursprung des deutschen Trauerspiels,Rezension von: Walter Benjamin\, Einbahnstraße,Sugli scritti di Walter Benjamin","370n,370n,370n",,,,,,,https://www.dla-marbach.de/find/opac/id/AK01684368,,,,,,,1188593455,GND (Werktitel),,,,,,,,,
"",,,,,,,,,,,,Werktitel,,,,,,,Einzelne Einheit / nicht Teil eines Gesamtwerks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-06-17,,,,2019-06-17,,1928,1928,,,,,,,,,,,,,,,,"Kracauer, Siegfried (1889-1966). Rezension von: Reinhold Conrad Muschler, Basil Brunin (Rezension : 1928)",,,,,,,,,,,,,Rezension,,,,,,,,,,,,,,AK01684389,,,,,,,,,,,,,,,,,,,,,Deutsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Titelzusatz des rezensierten Werks: ""Ein Roman der Anderen""",Geschichte des Werks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,creator,"Kracauer\, Siegfried (1889-1966)",PE00003459,Verfasser/Urheber,,,,,,,,,,,,,,,,,,,Erscheinungsjahr,"Levin\, Thomas Y.: Siegfried Kracauer. - 1989",positiv,,,,0.4,,,,,,,,,,,,,Abgeschlossen,,,,,,,,,,,,,,,,,"Kracauer, Siegfried <1889-1966>. Rezension von: Reinhold Conrad Muschler, Basil Brunin (Rezension : 1928)",,,"Rezension von: Reinhold Conrad Muschler, Basil Brunin",,,,,,,,,,,,,,https://www.dla-marbach.de/find/opac/id/AK01684389,,,,,,,1188595717,GND (Werktitel),,,,,,,,,
"",,,,,,,,,,,,Werktitel,,,,,,,Einzelne Einheit / nicht Teil eines Gesamtwerks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-06-18,,,,2019-11-08,,1928,1928,,,,,,,,,,,,,,,,"Kracauer, Siegfried (1889-1966). Alte Filme (Filmkritik : 1928)",,,,,,,,,,,,,Filmkritik,,,,,,,,,,,,,,AK01684462,,,,,,,,,,,,,,,,,,,,,Deutsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Deutsche Filmfassung erschienen unter dem Titel ""Der Zirkuskönig""",Geschichte des Werks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,creator,"Kracauer\, Siegfried (1889-1966)",PE00003459,Verfasser/Urheber,,,,,,,,,,,,,,,,,,,Erscheinungsjahr,"Levin\, Thomas Y.: Siegfried Kracauer. - 1989",positiv,,,,0.4,,,,,,,,,,,,,Abgeschlossen,,,,,,,,,,,,,,,,,"Kracauer, Siegfried <1889-1966>. Alte Filme (Filmkritik : 1928)",,,Alte Filme,,,,,,Rezension von: Clown aus Liebe,370n,,,,,,,https://www.dla-marbach.de/find/opac/id/AK01684462,,,,,,,1188627112,GND (Werktitel),,,,,,,,,
"",,,,,,,,,,,,Werktitel,,,,,,,Einzelne Einheit / nicht Teil eines Gesamtwerks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-06-11,,,,2019-06-11,,1928,1928,,,,,,,,,,,,,,,,"Kracauer, Siegfried (1889-1966). Die Flucht aus der Hölle (Filmkritik : 1928)",,,,,,,,,,,,,Filmkritik,,,,,,,,,,,,,,AK01683849,,,,,,,,,,,,,,,,,,,,,Deutsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,creator,"Kracauer\, Siegfried (1889-1966)",PE00003459,Verfasser/Urheber,,,,,,,,,,,,,,,,,,,Erscheinungsjahr,"Levin\, Thomas Y.: Siegfried Kracauer. - 1989",positiv,,,,0.4,,,,,,,,,,,,,Abgeschlossen,,,,,,,,,,,,,,,,,"Kracauer, Siegfried <1889-1966>. ¬Die¬ Flucht aus der Hölle (Filmkritik : 1928)",,,Die Flucht aus der Hölle,,,,,,Rezension von: Flucht aus der Hölle,370n,,,,,,,https://www.dla-marbach.de/find/opac/id/AK01683849,,,,,,,1188264435,GND (Werktitel),,,,,,,,,
"",,,,,,,,,,,,Werktitel,,,,,,,Einzelne Einheit / nicht Teil eines Gesamtwerks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-07-01,,,,2019-07-01,,1928,1928,,,,,,,,,,,,,,,,"Kracauer, Siegfried (1889-1966). Ariadne in Hoppegarten (Filmkritik : 1928)",,,,,,,,,,,,,Filmkritik,,,,,,,,,,,,,,AK01686678,,,,,,,,,,,,,,,,,,,,,Deutsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,creator,"Kracauer\, Siegfried (1889-1966)",PE00003459,Verfasser/Urheber,,,,,,,,,,,,,,,,,,,Erscheinungsjahr,"Levin\, Thomas Y.: Siegfried Kracauer. - 1989",positiv,,,,0.4,,,,,,,,,,,,,Abgeschlossen,,,,,,,,,,,,,,,,,"Kracauer, Siegfried <1889-1966>. Ariadne in Hoppegarten (Filmkritik : 1928)",,,Ariadne in Hoppegarten,,,,,,Rezension von: Ariadne in Hoppegarten,370n,,,,,,,https://www.dla-marbach.de/find/opac/id/AK01686678,,,,,,,1189624427,GND (Werktitel),,,,,,,,,
"",,,,,,,,,,,,Werktitel,,,,,,,Einzelne Einheit / nicht Teil eines Gesamtwerks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-07-02,,,,2019-07-02,,1928,1928,,,,,,,,,,,,,,,,"Kracauer, Siegfried (1889-1966). Rezension von: Hugh Lofting, Doktor Dolittles Tieroper (Rezension : 1928)",,,,,,,,,,,,,Rezension,,,,,,,,,,,,,,AK01686718,,,,,,,,,,,,,,,,,,,,,Deutsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Originaltitel des rezensierten Werks: Doctor Dolittle's caravan,Titel fingiert","Geschichte des Werks,Verwendungshinweis",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,creator,"Kracauer\, Siegfried (1889-1966)",PE00003459,Verfasser/Urheber,,,,,,,,,,,,,,,,,,,Erscheinungsjahr,"Levin\, Thomas Y.: Siegfried Kracauer. - 1989",positiv,,,,0.4,,,,,,,,,,,,,Abgeschlossen,,,,,,,,,,,,,,,,,"Kracauer, Siegfried <1889-1966>. Rezension von: Hugh Lofting, Doktor Dolittles Tieroper (Rezension : 1928)",,,"Rezension von: Hugh Lofting, Doktor Dolittles Tieroper",,,,,,,,,,,,,,https://www.dla-marbach.de/find/opac/id/AK01686718,,,,,,,118967968X,GND (Werktitel),,,,,,,,,
"",,,,,,,,,,,,Werktitel,,,,,,,Einzelne Einheit / nicht Teil eines Gesamtwerks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-06-24,,,,2019-06-24,,1928,1928,,,,,,,,,,,,,,,,"Kracauer, Siegfried (1889-1966). Rezension von: Max Eastman, Der Sprung ins Leben (Rezension : 1928)",,,,,,,,,,,,,Rezension,,,,,,,,,,,,,,AK01685577,,,,,,,,,,,,,,,,,,,,,Deutsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Originaltitel des rezensierten Werks: Venture,Titel fingiert","Geschichte des Werks,Verwendungshinweis",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,creator,"Kracauer\, Siegfried (1889-1966)",PE00003459,Verfasser/Urheber,,,,,,,,,,,,,,,,,,,Erscheinungsjahr,"Levin\, Thomas Y.: Siegfried Kracauer. - 1989",positiv,,,,0.4,,,,,,,,,,,,,Abgeschlossen,,,,,,,,,,,,,,,,,"Kracauer, Siegfried <1889-1966>. Rezension von: Max Eastman, Der Sprung ins Leben (Rezension : 1928)",,,"Rezension von: Max Eastman, Der Sprung ins Leben",,,,,,,,,,,,,,https://www.dla-marbach.de/find/opac/id/AK01685577,,,,,,,1189094029,GND (Werktitel),,,,,,,,,
"",,,,,,,,,,,,Werktitel,,,,,,,Einzelne Einheit / nicht Teil eines Gesamtwerks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-06-19,,,,2019-06-19,,1928,1928,,,,,,,,,,,,,,,,"Kracauer, Siegfried (1889-1966). Zwei amerikanische Filme (Filmkritik : 1928)",,,,,,,,,,,,,Filmkritik,,,,,,,,,,,,,,AK01684687,,,,,,,,,,,,,,,,,,,,,Deutsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Deutsche Filmfassungen erschienen unter den Titeln ""Schlachtenbummler"" und ""Diebstahl""",Geschichte des Werks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,creator,"Kracauer\, Siegfried (1889-1966)",PE00003459,Verfasser/Urheber,,,,,,,,,,,,,,,,,,,Erscheinungsjahr,"Levin\, Thomas Y.: Siegfried Kracauer. - 1989",positiv,,,,0.4,,,,,,,,,,,,,Abgeschlossen,,,,,,,,,,,,,,,,,"Kracauer, Siegfried <1889-1966>. Zwei amerikanische Filme (Filmkritik : 1928)",,,Zwei amerikanische Filme,,,,,,"Rezension von: Two arabian knights,Rezension von: Three hours","370n,370n",,,,,,,https://www.dla-marbach.de/find/opac/id/AK01684687,,,,,,,1188744585,GND (Werktitel),,,,,,,,,
"",,,,,,,,,,,,Werktitel,,,,,,,Einzelne Einheit / nicht Teil eines Gesamtwerks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-06-24,,,,2019-06-24,,1928,1928,,,,,,,,,,,,,,,,"Kracauer, Siegfried (1889-1966). Franz Kafka (1928)",,,,,,,,,,,,,,,,,,,,,,,,,,,AK01685600,,,,,,,,,,,,,,,,,,,,,Französisch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,creator,"Kracauer\, Siegfried (1889-1966)",PE00003459,Verfasser/Urheber,,,,,,,,,,,,,,,,,,,Erscheinungsjahr,"Levin\, Thomas Y.: Siegfried Kracauer. - 1989",positiv,,,,0.4,,,,,,,,,,,,,Abgeschlossen,,,,,,,,,,,,,,,,,"Kracauer, Siegfried <1889-1966>. Franz Kafka (1928)",,,Franz Kafka,,,,,,,,,,,,,,https://www.dla-marbach.de/find/opac/id/AK01685600,,,,,,,1189100533,GND (Werktitel),,,,,,,,,
"",,,,,,,,,,,,Werktitel,,,,,,,Einzelne Einheit / nicht Teil eines Gesamtwerks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-06-19,,,,2019-06-19,,1928,1928,,,,,,,,,,,,,,,,"Kracauer, Siegfried (1889-1966). Ein neuer Henny Porten-Film (Filmkritik : 1928)",,,,,,,,,,,,,Filmkritik,,,,,,,,,,,,,,AK01684721,,,,,,,,,,,,,,,,,,,,,Deutsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,creator,"Kracauer\, Siegfried (1889-1966)",PE00003459,Verfasser/Urheber,,,,,,,,,,,,,,,,,,,Erscheinungsjahr,"Levin\, Thomas Y.: Siegfried Kracauer. - 1989",positiv,,,,0.4,,,,,,,,,,,,,Abgeschlossen,,,,,,,,,,,,,,,,,"Kracauer, Siegfried <1889-1966>. ¬Ein¬ neuer Henny Porten-Film (Filmkritik : 1928)",,,Ein neuer Henny Porten-Film,,,,,,Rezension von: Zuflucht,370n,,,,,,,https://www.dla-marbach.de/find/opac/id/AK01684721,,,,,,,1188746928,GND (Werktitel),,,,,,,,,
"",,,,,,,,,,,,Werktitel,,,,,,,Einzelne Einheit / nicht Teil eines Gesamtwerks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-06-26,,,,2019-06-26,,1928,1928,,,,,,,,,,,,,,,,"Kracauer, Siegfried (1889-1966). Exzentriktänzer in den Ufa-Lichtspielen (1928)",,,,,,,,,,,,,,,,,,,,,,,,,,,AK01686171,,,,,,,,,,,,,,,,,,,,,Deutsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,creator,"Kracauer\, Siegfried (1889-1966)",PE00003459,Verfasser/Urheber,,,,,,,,,,,,,,,,,,,Erscheinungsjahr,"Levin\, Thomas Y.: Siegfried Kracauer. - 1989",positiv,,,,0.4,,,,,,,,,,,,,Abgeschlossen,,,,,,,,,,,,,,,,,"Kracauer, Siegfried <1889-1966>. Exzentriktänzer in den Ufa-Lichtspielen (1928)",,,Exzentriktänzer in den Ufa-Lichtspielen,,,,,,,,,,,,,,https://www.dla-marbach.de/find/opac/id/AK01686171,,,,,,,1189258579,GND (Werktitel),,,,,,,,,
"",,,,,,,,,,,,Werktitel,,,,,,,Einzelne Einheit / nicht Teil eines Gesamtwerks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-07-02,,,,2019-07-02,,1928,1928,,,,,,,,,,,,,,,,"Kracauer, Siegfried (1889-1966). Die gestörte Hochzeitsreise (Filmkritik : 1928)",,,,,,,,,,,,,Filmkritik,,,,,,,,,,,,,,AK01686882,,,,,,,,,,,,,,,,,,,,,Deutsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Deutsche Filmfassung erschienen unter dem Titel ""Die gestörte Hochzeitsreise""",Geschichte des Werks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,creator,"Kracauer\, Siegfried (1889-1966)",PE00003459,Verfasser/Urheber,,,,,,,,,,,,,,,,,,,Erscheinungsjahr,"Levin\, Thomas Y.: Siegfried Kracauer. - 1989,Kracauer\, Siegfried: Kleine Schriften zum Film\, Band 6.2. - 2004","positiv,positiv",,,,0.4,,,,,,,,,,,,,Abgeschlossen,,,,,,,,,,,,,,,,,"Kracauer, Siegfried <1889-1966>. ¬Die¬ gestörte Hochzeitsreise (Filmkritik : 1928)",,,Die gestörte Hochzeitsreise,,,,,,Rezension von: Adam's apple,370n,,,,,,,https://www.dla-marbach.de/find/opac/id/AK01686882,,,,,,,1189706504,GND (Werktitel),,,,,,,,,
"",,,,,,,,,,,,Werktitel,,,,,,,Einzelne Einheit / nicht Teil eines Gesamtwerks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-07-02,,,,2019-07-02,,1928,1928,,,,,,,,,,,,,,,,"Kracauer, Siegfried (1889-1966). Marseille (1928)",,,,,,,,,,,,,,,,,Bezug: Enthalten in,4442991-5,"Kracauer\, Siegfried <1889-1966>. Ginster (Roman : 1928)",Werk: Werk,,16.12.1928,,,,,AK01686892,,,,,,,,,,,,,,,,,,,,,Deutsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Auszug aus dem 11. Kapitel von ""Ginster"" von 1928",Geschichte des Werks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,creator,"Kracauer\, Siegfried (1889-1966)",PE00003459,Verfasser/Urheber,,,,,,,,,,,,,,,,,,,Erscheinungsjahr,"Levin\, Thomas Y.: Siegfried Kracauer. - 1989",positiv,,,,0.4,,,,,,,,,,,,,Abgeschlossen,,,,,,,,,,,,,,,,,"Kracauer, Siegfried <1889-1966>. Marseille (1928)",,,Marseille,,,,,,,,,,,,,,https://www.dla-marbach.de/find/opac/id/AK01686892,,,,,,,1189707705,GND (Werktitel),,,,,,,,,
"",,,,,,,,,,,,Werktitel,,,,,,,Einzelne Einheit / nicht Teil eines Gesamtwerks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-06-27,,,,2019-06-27,,1928,1928,,,,,,,,,,,,,,,,"Kracauer, Siegfried (1889-1966). Aus der Zeit der amerikanischen Kolonisation (Filmkritik : 1928)",,,,,,,,,,,,,Filmkritik,,,,,,,,,,,,,,AK01686262,,,,,,,,,,,,,,,,,,,,,Deutsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Deutsche Filmfassung erschienen unter dem Titel ""Entfesselte Elemente""",Geschichte des Werks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,creator,"Kracauer\, Siegfried (1889-1966)",PE00003459,Verfasser/Urheber,,,,,,,,,,,,,,,,,,,Erscheinungsjahr,"Levin\, Thomas Y.: Siegfried Kracauer. - 1989,Kracauer\, Siegfried: Kleine Schriften zum Film\, Band 6.2. - 2004","positiv,positiv",,,,0.4,,,,,,,,,,,,,Abgeschlossen,,,,,,,,,,,,,,,,,"Kracauer, Siegfried <1889-1966>. Aus der Zeit der amerikanischen Kolonisation (Filmkritik : 1928)",,,Aus der Zeit der amerikanischen Kolonisation,,,,,,"Rezension von: The winning of Barbara Worth,Rezension von: Der Tanzstudent","370n,370n",,,,,,,https://www.dla-marbach.de/find/opac/id/AK01686262,,,,,,,1189360705,GND (Werktitel),,,,,,,,,
